uid,type,value,timestamp,extra
79,answer,p321a1,1522699136,url:/main_section
79,answer,p119a1,1522699142,url:/main_section
79,open_cell,68-1-1,1522699173,url:/main_section
79,kapr,0.12782377501823694,1522699173,id:68-1-1|new_mode:partial|url:/main_section
79,answer,p68a1,1522699178,url:/main_section
79,open_cell,68-1-4,1522699180,url:/main_section
79,kapr,0.21331409488355688,1522699180,id:68-1-4|new_mode:full|url:/main_section
79,answer,p290a1,1522699197,url:/main_section
79,next_page,/main_section,1522699198,url:/main_section
79,final_answer,p278a6,1522699198,url:/main_section
79,final_answer,p21a6,1522699198,url:/main_section
79,final_answer,p321a1,1522699198,url:/main_section
79,final_answer,p119a1,1522699198,url:/main_section
79,final_answer,p290a1,1522699198,url:/main_section
79,final_answer,p68a1,1522699198,url:/main_section
79,open_cell,147-1-4,1522699213,url:/main_section
79,kapr,0.2135467819835801,1522699213,id:147-1-4|new_mode:full|url:/main_section
79,answer,p147a1,1522699217,url:/main_section
79,answer,p252a1,1522699218,url:/main_section
79,open_cell,351-1-3,1522699224,url:/main_section
79,kapr,0.22819830979300257,1522699224,id:351-1-3|new_mode:partial|url:/main_section
79,answer,p351a1,1522699229,url:/main_section
79,answer,p334a6,1522699236,url:/main_section
79,answer,p224a6,1522699249,url:/main_section
79,open_cell,85-1-1,1522699254,url:/main_section
79,kapr,0.4324466758060749,1522699254,id:85-1-1|new_mode:partial|url:/main_section
79,answer,p85a6,1522699272,url:/main_section
79,next_page,/main_section,1522699273,url:/main_section
79,final_answer,p147a1,1522699273,url:/main_section
79,final_answer,p252a1,1522699273,url:/main_section
79,final_answer,p351a1,1522699273,url:/main_section
79,final_answer,p334a6,1522699273,url:/main_section
79,final_answer,p85a6,1522699273,url:/main_section
79,final_answer,p224a6,1522699273,url:/main_section
79,answer,p188a1,1522699279,url:/main_section
79,answer,p173a1,1522699280,url:/main_section
79,open_cell,112-1-2,1522699286,url:/main_section
79,kapr,0.586767663460396,1522699286,id:112-1-2|new_mode:partial|url:/main_section
79,open_cell,112-1-3,1522699291,url:/main_section
79,kapr,0.7507337128431121,1522699291,id:112-1-3|new_mode:partial|url:/main_section
79,answer,p112a1,1522699303,url:/main_section
79,open_cell,102-1-4,1522699339,url:/main_section
79,kapr,0.7510067953358714,1522699339,id:102-1-4|new_mode:full|url:/main_section
79,answer,p102a6,1522699342,url:/main_section
79,open_cell,134-1-1,1522699356,url:/main_section
79,kapr,0.9169585927214918,1522699357,id:134-1-1|new_mode:partial|url:/main_section
79,answer,p134a6,1522699360,url:/main_section
79,answer,p44a6,1522699364,url:/main_section
79,next_page,/main_section,1522699367,url:/main_section
79,final_answer,p112a1,1522699367,url:/main_section
79,final_answer,p188a1,1522699367,url:/main_section
79,final_answer,p102a6,1522699367,url:/main_section
79,final_answer,p134a6,1522699367,url:/main_section
79,final_answer,p44a6,1522699367,url:/main_section
79,final_answer,p173a1,1522699367,url:/main_section
79,answer,p39a6,1522699373,url:/main_section
79,open_cell,154-1-2,1522699376,url:/main_section
79,kapr,1.0065643274885172,1522699376,id:154-1-2|new_mode:partial|url:/main_section
79,open_cell,215-1-2,1522699382,url:/main_section
79,kapr,1.0696956406198301,1522699382,id:215-1-2|new_mode:partial|url:/main_section
79,answer,p215a1,1522699385,url:/main_section
79,answer,p160a1,1522699388,url:/main_section
79,answer,p36a1,1522699390,url:/main_section
79,answer,p312a1,1522699391,url:/main_section
79,answer,p154a6,1522699395,url:/main_section
79,next_page,/main_section,1522699403,url:/main_section
79,final_answer,p39a6,1522699403,url:/main_section
79,final_answer,p154a6,1522699403,url:/main_section
79,final_answer,p215a1,1522699403,url:/main_section
79,final_answer,p160a1,1522699403,url:/main_section
79,final_answer,p36a1,1522699403,url:/main_section
79,final_answer,p312a1,1522699403,url:/main_section
79,answer,p6a6,1522699417,url:/main_section
79,answer,p233a6,1522699423,url:/main_section
79,open_cell,339-1-2,1522699426,url:/main_section
79,kapr,1.1292194501436394,1522699427,id:339-1-2|new_mode:partial|url:/main_section
79,answer,p339a1,1522699429,url:/main_section
79,open_cell,75-1-4,1522699435,url:/main_section
79,kapr,1.129398757910981,1522699435,id:75-1-4|new_mode:full|url:/main_section
79,answer,p75a1,1522699439,url:/main_section
79,answer,p259a1,1522699445,url:/main_section
79,open_cell,264-1-1,1522699483,url:/main_section
79,kapr,1.3871849531971763,1522699483,id:264-1-1|new_mode:partial|url:/main_section
79,answer,p264a6,1522699494,url:/main_section
79,jumping,/main_section,1522699495,url:/main_section
79,final_answer,p6a6,1522699495,url:/main_section
