u_id,section,page,page_score,attention
173,5,5,0.8,1
173,5,6,0.8,1
173,6,1,1,1
173,6,2,0.8,1
173,6,3,0.6,1
173,6,4,1,1
173,6,5,0.8,1
173,6,6,0.8,1
173,7,1,0.8333333333333334,2
173,7,2,0.3076923076923077,1
173,7,3,1,1
173,7,4,1,1
173,7,5,0.8,1
173,7,6,1,0
173,8,1,1,2
173,8,2,1,1
173,8,3,1,1
173,8,4,1,1
173,8,5,1,1
173,8,6,1,0
173,9,1,1,1
173,9,2,0.7777777777777778,1
173,9,3,1,2
173,9,4,1,0
173,9,5,1,2
173,9,6,1,0
173,10,1,1,2
173,10,2,1,1
173,10,3,1,0
173,10,4,0.9230769230769231,1
173,10,5,0.8666666666666667,1
173,10,6,1,0
179,1,1,0.8,1
179,1,2,0.6,1
179,1,3,1,1
179,1,4,0.8,1
179,1,5,0.8,1
179,1,6,1,1
179,2,1,0.8,1
179,2,2,0.6,1
179,2,3,1,1
179,2,4,1,1
179,2,5,0.8,1
179,2,6,1,1
179,3,1,1,1
179,3,2,0.6,1
179,3,3,0.6,1
179,3,4,1,1
179,3,5,0.8,1
179,3,6,1,1
179,4,1,0.8,1
179,4,2,1,1
179,4,3,0.6,1
179,4,4,1,1
179,4,5,0.8,1
179,4,6,1,1
179,5,1,1,0
179,5,2,0.8,1
179,5,3,0.8,1
179,5,4,1,1
179,5,5,0.8,1
179,5,6,1,1
179,6,1,0.8571428571428571,1
179,6,2,0.8,1
179,6,3,0.8,1
179,6,4,1,1
179,6,5,0.6,1
179,6,6,1,1
179,7,1,1,2
179,7,2,1,1
179,7,3,1,1
179,7,4,1,1
179,7,5,1,1
179,7,6,1,0
185,1,1,0.8,1
185,1,2,0.8,1
185,1,3,1,1
185,1,4,1,1
185,1,5,0.8,1
185,1,6,1,1
185,2,1,1,1
185,2,2,1,1
185,2,3,1,1
185,2,4,1,1
185,2,5,0.8,1
185,2,6,1,1
185,3,1,1,1
185,3,2,0.8,1
185,3,3,1,1
185,3,4,1,1
185,3,5,1,1
185,3,6,1,1
185,4,1,1,1
185,4,2,0.8,1
185,4,3,1,1
185,4,4,1,1
185,4,5,0.8,1
185,4,6,1,1
185,5,1,0.8,1
185,5,2,0.8,1
185,5,3,0.8,1
185,5,4,1,1
185,5,5,1,1
185,5,6,1,1
190,1,1,0.8,1
190,1,2,0.2,1
190,1,3,0.8,1
190,1,4,0.8,1
190,1,5,0.8,1
190,1,6,1,1
190,2,1,0.8,1
190,2,2,0.6,1
190,2,3,0.6,1
190,2,4,0.8,1
190,2,5,0.8,1
190,2,6,0.8,1
190,3,1,1,1
190,3,2,0.6,1
190,3,3,0.8,1
190,3,4,0.6,1
190,3,5,1,1
190,3,6,0.8,1
190,4,1,0.8,1
190,4,2,0.4,1
190,4,3,0.8,1
190,4,4,0.6,1
190,4,5,1,1
190,4,6,0.8,1
190,5,1,1,1
190,5,2,0.4,1
190,5,3,0.6,1
190,5,4,0.6,1
190,5,5,0.8,1
190,5,6,1,1
190,6,1,0.8571428571428571,0
190,6,2,0.8,1
190,6,3,0.8,1
190,6,4,0.6,1
190,6,5,0.6,1
190,6,6,1,1
191,1,1,0.6,1
191,1,2,0.8,1
191,1,3,0.8,1
191,1,4,1,1
191,1,5,1,1
191,1,6,0.8,1
191,2,1,1,1
191,2,2,1,1
191,2,3,0.8,1
191,2,4,1,1
191,2,5,0.8,1
191,2,6,1,1
191,3,1,0.8,1
191,3,2,0.6,1
191,3,3,1,1
191,3,4,1,1
191,3,5,0.8,1
191,3,6,0.8,1
191,4,1,1,1
191,4,2,0.8,1
191,4,3,0.8,1
191,4,4,1,1
191,4,5,0.8,1
191,4,6,0.8,1
191,5,1,1,0
191,5,2,1,1
191,5,3,1,1
191,5,4,1,0
191,5,5,1,0
191,5,6,1,0
192,1,1,0.8,1
192,1,2,0.4,1
192,1,3,0.8,1
192,1,4,0.8,1
192,1,5,0.8,1
192,1,6,0.6,1
192,2,1,0.8,1
192,2,2,0.4,1
192,2,3,1,1
192,2,4,1,1
192,2,5,0.6,1
192,2,6,1,1
192,3,1,0.8,1
192,3,2,0.4,1
192,3,3,1,1
192,3,4,1,1
192,3,5,0.6,1
192,3,6,0.8,1
192,4,1,1,1
192,4,2,0.6,1
192,4,3,0.8,1
192,4,4,0.8,1
192,4,5,0.6,1
192,4,6,1,1
192,5,1,1,1
192,5,2,1,1
192,5,3,1,1
192,5,4,0.8,1
192,5,5,0.6,1
192,5,6,1,1
192,6,1,0.8571428571428571,1
192,6,2,1,1
192,6,3,0.8,1
192,6,4,0.8,1
192,6,5,0.8,1
192,6,6,1,1
192,7,1,1,2
192,7,2,1,1
192,7,3,1,1
192,7,4,1,1
192,7,5,0.8,1
192,7,6,1,0
192,8,1,1,2
192,8,2,0.875,1
192,8,3,1,1
192,8,4,0.875,1
192,8,5,0.9090909090909091,1
192,8,6,1,0
192,9,1,1,1
192,9,2,0.5555555555555556,1
192,9,3,1,2
192,9,4,1,0
192,9,5,0.75,2
192,9,6,1,0
192,10,1,1,3
192,10,2,0.5384615384615384,1
192,10,3,1,0
192,10,4,0.8461538461538461,1
192,10,5,0.7333333333333333,1
192,10,6,0.7857142857142857,0
197,1,1,1,1
197,1,2,0.8,1
197,1,3,0.8,1
197,1,4,1,1
197,1,5,1,1
197,1,6,1,1
197,2,1,0.8,1
197,2,2,1,1
197,2,3,0.8,1
197,2,4,1,1
197,2,5,0.8,1
197,2,6,0.8,1
197,3,1,1,1
197,3,2,0.8,1
197,3,3,0.8,1
197,3,4,1,1
197,3,5,0.8,1
197,3,6,1,1
197,4,1,1,0
197,4,2,1,1
197,4,3,1,1
197,4,4,1,0
197,4,5,1,1
197,4,6,1,0
200,1,1,1,1
200,1,2,0.6,1
200,1,3,0.8,1
200,1,4,1,1
200,1,5,0.8,1
200,1,6,1,1
200,2,1,0.8,1
200,2,2,0.8,1
200,2,3,0.8,1
200,2,4,0.8,1
200,2,5,1,1
200,2,6,1,1
200,3,1,1,1
200,3,2,0.8,1
200,3,3,0.8,1
200,3,4,1,1
200,3,5,0.8,1
200,3,6,0.6,1
200,4,1,1,1
200,4,2,0.8,0
200,4,3,1,1
200,4,4,1,1
200,4,5,1,1
200,4,6,0.8,1
200,5,1,1,1
200,5,2,0.8,1
200,5,3,1,1
200,5,4,0.8,1
200,5,5,0.8,1
200,5,6,1,1
202,1,1,0.8,1
202,1,2,0.4,1
202,1,3,1,1
202,1,4,1,1
202,1,5,1,1
202,1,6,0.8,1
202,2,1,0.8,1
202,2,2,0.8,1
202,2,3,0.6,1
202,2,4,1,1
202,2,5,1,1
202,2,6,1,1
202,3,1,1,1
202,3,2,0.6,1
202,3,3,0.4,1
202,3,4,0.8,1
202,3,5,0.8,1
202,3,6,1,1
207,1,1,0.8,1
207,1,2,1,0
207,1,3,0.2,1
207,1,4,1,1
207,1,5,1,1
207,1,6,1,1
207,2,1,1,1
207,2,2,0.8,0
207,2,3,0.4,1
207,2,4,1,1
207,2,5,0.6,1
207,2,6,1,1
207,3,1,0.6,1
207,3,2,0.6,1
207,3,3,0.4,1
207,3,4,1,1
207,3,5,0.8,1
207,3,6,0.8,1
207,4,1,0.4,1
207,4,2,0.6,1
207,4,3,0.6,0
207,4,4,0.8,1
207,4,5,0.6,1
207,4,6,0.8,1
207,5,1,0.5,1
207,5,2,0.4,1
207,5,3,0.4,1
207,5,4,1,1
207,5,5,0.6666666666666666,1
207,5,6,0.6,1
207,6,1,1,1
207,6,2,0.8,1
207,6,3,0.25,1
207,6,4,1,1
207,6,5,0.8333333333333334,1
207,6,6,0.7142857142857143,1
207,7,1,0.6666666666666666,1
207,7,2,0.6,1
207,7,3,0.8888888888888888,1
207,7,4,0.8571428571428571,1
207,7,5,0.7142857142857143,1
207,7,6,1,0
207,8,1,0.5555555555555556,2
207,8,2,0.5555555555555556,1
207,8,3,0.875,1
207,8,4,1,1
207,8,5,0.8,1
207,8,6,0.875,0
207,9,1,0,0
207,9,2,NaN,1
207,9,3,1,1
207,9,4,0,0
207,9,5,1,1
207,9,6,0.5,0
209,1,1,0.8,1
209,1,2,0.8,1
209,1,3,1,1
209,1,4,0.8,1
209,1,5,1,1
209,1,6,0.8,1
209,2,1,1,1
209,2,2,1,1
209,2,3,1,1
209,2,4,1,1
209,2,5,1,1
209,2,6,1,1
209,3,1,1,1
209,3,2,1,1
209,3,3,0.8,1
209,3,4,1,1
209,3,5,0.8,1
209,3,6,1,1
209,4,1,1,0
209,4,2,1,1
209,4,3,0.6666666666666666,1
209,4,4,1,1
209,4,5,1,1
209,4,6,1,0
210,1,1,1,1
210,1,2,1,1
210,1,3,1,1
210,1,4,1,1
210,1,5,1,1
210,1,6,1,1
210,2,1,1,1
210,2,2,0.6,1
210,2,3,0.8,1
210,2,4,0.8,1
210,2,5,0.8,1
210,2,6,0.8,1
210,3,1,1,1
210,3,2,0.6,1
210,3,3,0.6,1
210,3,4,0.8,1
210,3,5,0.6,1
210,3,6,0.6,1
211,1,1,0.8,1
211,1,2,0.8,1
211,1,3,1,1
211,1,4,0.8,1
211,1,5,0.8,1
211,1,6,1,1
211,2,1,1,1
211,2,2,0.6,1
211,2,3,1,1
211,2,4,1,1
211,2,5,0.8,1
211,2,6,1,1
211,3,1,0.8,1
211,3,2,0.6,1
211,3,3,0.8,1
211,3,4,1,1
211,3,5,0.8,1
211,3,6,1,1
211,4,1,1,1
211,4,2,0.8,1
211,4,3,1,1
211,4,4,1,1
211,4,5,0.8,1
211,4,6,1,1
211,5,1,0.8,1
211,5,2,0.8,1
211,5,3,1,1
211,5,4,0.8,1
211,5,5,1,1
211,5,6,1,1
211,6,1,1,1
211,6,2,1,1
211,6,3,0.6,1
211,6,4,1,1
211,6,5,0.8,1
211,6,6,1,1
211,7,1,1,2
211,7,2,0.3076923076923077,1
211,7,3,1,1
211,7,4,1,1
211,7,5,1,1
211,7,6,1,0
213,1,1,1,1
213,1,2,1,1
213,1,3,0.6,1
213,1,4,1,1
213,1,5,0.8,1
213,1,6,0.8,1
213,2,1,1,1
213,2,2,0.8,1
213,2,3,0.8,1
213,2,4,1,1
213,2,5,0.8,1
213,2,6,1,1
213,3,1,1,0
213,3,2,1,1
213,3,3,1,1
213,3,4,1,0
213,3,5,1,0
213,3,6,1,0
214,1,1,0.6,1
214,1,2,1,1
214,1,3,1,1
214,1,4,0.8,1
214,1,5,0.8,1
214,1,6,1,1
214,2,1,1,1
214,2,2,0.8,1
214,2,3,0.8,1
214,2,4,1,1
214,2,5,1,1
214,2,6,0.8,1
214,3,1,1,1
214,3,2,0.6,1
214,3,3,0.8,1
214,3,4,1,1
214,3,5,1,1
214,3,6,1,1
214,4,1,0.8,1
214,4,2,1,1
214,4,3,1,1
214,4,4,1,1
214,4,5,1,1
214,4,6,0.8,1
214,5,1,1,1
214,5,2,1,1
214,5,3,1,1
214,5,4,1,1
214,5,5,0.8,1
214,5,6,0.8,1
214,6,1,1,1
214,6,2,1,1
214,6,3,1,1
214,6,4,1,1
214,6,5,1,1
214,6,6,0.8,1
214,7,1,1,2
214,7,2,1,1
214,7,3,1,1
214,7,4,1,1
214,7,5,1,1
214,7,6,1,0
214,8,1,1,2
214,8,2,0.875,1
214,8,3,1,1
214,8,4,1,1
214,8,5,1,1
214,8,6,1,0
214,9,1,1,1
214,9,2,1,1
214,9,3,1,2
214,9,4,1,0
214,9,5,0.75,2
214,9,6,1,0
214,10,1,1,3
214,10,2,1,1
214,10,3,1,0
214,10,4,1,1
214,10,5,1,1
214,10,6,1,0
223,1,1,0.8,1
223,1,2,0.6,1
223,1,3,0.8,1
223,1,4,1,1
223,1,5,1,1
223,1,6,0.8,1
223,2,1,1,1
223,2,2,0.8,1
223,2,3,0.6,1
223,2,4,0.8,1
223,2,5,1,1
223,2,6,0.6,1
223,3,1,1,1
223,3,2,0.6,1
223,3,3,1,1
223,3,4,1,1
223,3,5,0.6,1
223,3,6,0.8,1
223,4,1,0.8,1
223,4,2,0.8,1
223,4,3,0.6,1
223,4,4,1,1
223,4,5,0.8,1
223,4,6,0.8,1
223,5,1,1,1
223,5,2,0.8,0
223,5,3,1,1
223,5,4,1,1
223,5,5,1,1
223,5,6,0.8,1
223,6,1,0.8571428571428571,1
223,6,2,0.8,0
223,6,3,0.4,1
223,6,4,1,1
223,6,5,1,1
223,6,6,0.8,1
223,7,1,1,2
223,7,2,0.3076923076923077,1
223,7,3,1,1
223,7,4,0.5714285714285714,1
223,7,5,0.8,1
223,7,6,0.9166666666666666,0
223,8,1,1,2
223,8,2,0.875,1
223,8,3,1,1
223,8,4,0.75,1
223,8,5,0.18181818181818182,1
223,8,6,0.875,0
223,9,1,1,1
223,9,2,0.4444444444444444,1
223,9,3,1,2
223,9,4,1,0
223,9,5,1,2
223,9,6,0.9166666666666666,0
223,10,1,0.6,3
223,10,2,1,1
223,10,3,1,0
223,10,4,1,1
223,10,5,1,1
223,10,6,0.42857142857142855,0
225,1,1,0.6,1
225,1,2,0.8,0
225,1,3,0.8,1
225,1,4,0.8,1
225,1,5,1,1
225,1,6,0.8,1
225,2,1,1,1
225,2,2,1,1
225,2,3,1,1
225,2,4,1,1
225,2,5,1,1
225,2,6,1,1
225,3,1,1,1
225,3,2,0.6,1
225,3,3,0.8,1
225,3,4,1,1
225,3,5,1,1
225,3,6,1,1
232,1,1,1,1
232,1,2,0.4,1
232,1,3,0.8,1
232,1,4,1,1
232,1,5,0.8,1
232,1,6,0.8,1
232,2,1,0.8,1
232,2,2,0.2,1
232,2,3,0.6,1
232,2,4,0.6,1
232,2,5,0.8,1
232,2,6,0.6,1
232,3,1,0.8,1
232,3,2,0.8,1
232,3,3,0.8,1
232,3,4,0.8,1
232,3,5,0.8,1
232,3,6,0.6,1
232,4,1,1,1
232,4,2,0.6,1
232,4,3,0.6,1
232,4,4,0.8,1
232,4,5,0.8,1
232,4,6,0.8,1
232,5,1,1,1
232,5,2,1,1
232,5,3,0.6,1
232,5,4,0.8,1
232,5,5,0.8,1
232,5,6,0.8,1
232,6,1,1,1
232,6,2,0.8,1
232,6,3,0.4,1
232,6,4,0.8,1
232,6,5,1,1
232,6,6,0.8,1
232,7,1,1,2
232,7,2,0.3076923076923077,1
232,7,3,1,1
232,7,4,0.8571428571428571,1
232,7,5,1,1
232,7,6,0.6666666666666666,0
233,1,1,0.8,1
233,1,2,0.6,1
233,1,3,0.8,1
233,1,4,0.6,1
233,1,5,0.8,1
233,1,6,0.8,1
233,2,1,1,1
233,2,2,0.6,1
233,2,3,0.8,1
233,2,4,0.6,1
233,2,5,0.8,1
233,2,6,0.8,1
233,3,1,1,1
233,3,2,0.8,0
233,3,3,0.8,1
233,3,4,0.6,1
233,3,5,0.8,1
233,3,6,0.8,1
233,4,1,0.8,1
233,4,2,0.8,1
233,4,3,0.8,1
233,4,4,0.8,1
233,4,5,0.6,1
233,4,6,1,1
233,5,1,0.8,1
233,5,2,0.6,1
233,5,3,0.8,1
233,5,4,1,1
233,5,5,0.8,1
233,5,6,0.8,1
233,6,1,0.8571428571428571,1
233,6,2,0.8,1
233,6,3,0.6,1
233,6,4,0.8,1
233,6,5,0.8,1
233,6,6,0.8,1
239,1,1,0.8,1
239,1,2,0.8,1
239,1,3,0.8,1
239,1,4,0.8,1
239,1,5,0.8,1
239,1,6,0.8,1
239,2,1,1,1
239,2,2,0.8,0
239,2,3,0.6,1
239,2,4,1,1
239,2,5,0.8,1
239,2,6,0.8,1
239,3,1,1,1
239,3,2,0.6,1
239,3,3,0.8,1
239,3,4,0.6,1
239,3,5,0.6,1
239,3,6,0.8,1
242,1,1,0.8,1
242,1,2,1,1
242,1,3,1,1
242,1,4,0.8,1
242,1,5,1,1
242,1,6,0.8,1
242,2,1,1,1
242,2,2,0.6,1
242,2,3,1,1
242,2,4,1,1
242,2,5,0.8,1
242,2,6,1,1
242,3,1,0.8,1
242,3,2,0.4,1
242,3,3,0.8,1
242,3,4,1,1
242,3,5,1,1
242,3,6,0.8,1
242,4,1,0.8,1
242,4,2,0.6,1
242,4,3,0.6,1
242,4,4,1,1
242,4,5,0.8,1
242,4,6,1,1
242,5,1,0.8,1
242,5,2,0.6,1
242,5,3,0.8,1
242,5,4,1,1
242,5,5,0.8,1
242,5,6,1,1
242,6,1,0.8571428571428571,1
242,6,2,1,1
242,6,3,0.8,1
242,6,4,1,1
242,6,5,0.8,1
242,6,6,1,1
242,7,1,1,2
242,7,2,0.5384615384615384,1
242,7,3,1,1
242,7,4,1,1
242,7,5,0.8,1
242,7,6,1,0
242,8,1,1,2
242,8,2,1,1
242,8,3,1,1
242,8,4,1,1
242,8,5,0.9090909090909091,1
242,8,6,1,0
242,9,1,1,1
242,9,2,0.3333333333333333,1
242,9,3,1,2
242,9,4,1,0
242,9,5,1,2
242,9,6,1,0
243,1,1,0.8,1
243,1,2,0.8,1
243,1,3,0.8,1
243,1,4,1,1
243,1,5,1,1
243,1,6,0.8,1
243,2,1,1,1
243,2,2,0.8,1
243,2,3,0.6,1
243,2,4,1,1
243,2,5,1,1
243,2,6,1,1
249,1,1,0.8,1
249,1,2,1,1
249,1,3,1,1
249,1,4,0.8,1
249,1,5,1,1
249,1,6,0.8,1
249,2,1,1,1
249,2,2,0.8,1
249,2,3,0.8,1
249,2,4,1,1
249,2,5,0.8,1
249,2,6,0.8,1
249,3,1,1,1
249,3,2,1,1
249,3,3,1,1
249,3,4,1,1
249,3,5,1,1
249,3,6,1,1
249,4,1,0.8,1
249,4,2,0.8,1
249,4,3,0.8,1
249,4,4,1,1
249,4,5,1,1
249,4,6,1,1
249,5,1,1,1
249,5,2,0.8,1
249,5,3,0.6,1
249,5,4,0.8,1
249,5,5,1,1
249,5,6,0.8,1
249,6,1,1,1
249,6,2,1,1
249,6,3,1,1
249,6,4,1,1
249,6,5,1,1
249,6,6,0.8,1
249,7,1,1,2
249,7,2,0.6153846153846154,1
249,7,3,1,1
249,7,4,1,1
249,7,5,1,1
249,7,6,0.9166666666666666,0
249,8,1,1,2
249,8,2,1,1
249,8,3,1,1
249,8,4,1,1
249,8,5,1,1
249,8,6,0.875,0
250,1,1,0.8,1
250,1,2,0.6,1
250,1,3,0.8,1
250,1,4,1,1
250,1,5,1,1
250,1,6,1,1
250,2,1,0.8,1
250,2,2,1,1
250,2,3,1,1
250,2,4,1,1
250,2,5,1,1
250,2,6,1,1
250,3,1,1,1
250,3,2,1,1
250,3,3,1,1
250,3,4,1,1
250,3,5,0.8,1
250,3,6,1,1
250,4,1,1,1
250,4,2,1,1
250,4,3,1,1
250,4,4,1,1
250,4,5,1,1
250,4,6,0.6,1
250,5,1,0.8,1
250,5,2,1,1
250,5,3,1,1
250,5,4,1,1
250,5,5,0.8,1
250,5,6,1,1
250,6,1,1,0
250,6,2,1,1
250,6,3,1,1
250,6,4,1,1
250,6,5,0.6666666666666666,1
250,6,6,1,1
252,1,1,0.8,1
252,1,2,0.4,1
252,1,3,0.6,1
252,1,4,0.8,1
252,1,5,1,1
252,1,6,0.8,1
252,2,1,0.6,1
252,2,2,0.6,1
252,2,3,0.4,1
252,2,4,0.8,1
252,2,5,1,1
252,2,6,0.8,1
252,3,1,0.8,1
252,3,2,0.6,1
252,3,3,0.8,1
252,3,4,0.8,1
252,3,5,0.8,1
252,3,6,0.8,1
252,4,1,0.8,1
252,4,2,0.4,1
252,4,3,0.8,1
252,4,4,0.8,1
252,4,5,1,1
252,4,6,0.8,1
252,5,1,0.8,1
252,5,2,0.6,1
252,5,3,0.8,1
252,5,4,0.8,1
252,5,5,0.8,1
252,5,6,0.8,1
252,6,1,0.2857142857142857,1
252,6,2,0.6,1
252,6,3,0.8,1
252,6,4,1,1
252,6,5,1,1
252,6,6,0.8,1
252,7,1,0.8333333333333334,2
252,7,2,0,1
252,7,3,0.7777777777777778,1
252,7,4,0.5714285714285714,1
252,7,5,1,1
252,7,6,0.9166666666666666,0
252,8,1,0.875,2
252,8,2,0.75,1
252,8,3,1,1
252,8,4,0.375,1
252,8,5,1,1
252,8,6,0.875,0
252,9,2,NaN,1
252,9,4,0,0
252,9,5,1,0
252,9,6,1,0
254,1,1,0.8,1
254,1,2,0.6,1
254,1,3,0.6,1
254,1,4,0.6,1
254,1,5,0.6,1
254,1,6,0.8,1
254,2,1,0.8,1
254,2,2,0.6,1
254,2,3,0.6,1
254,2,4,0.6,1
254,2,5,0.6,1
254,2,6,0.8,1
254,3,1,1,1
254,3,2,0.4,1
254,3,3,0.6,1
254,3,4,0.8,1
254,3,5,1,1
254,3,6,0.8,1
254,4,1,0.8,1
254,4,2,0.8,1
254,4,3,0.8,1
254,4,4,0.6,1
254,4,5,1,1
254,4,6,0.8,1
254,5,1,0.6,1
254,5,2,0.6,1
254,5,3,0.8,1
254,5,4,0.8,1
254,5,5,0.8,1
254,5,6,0.8,1
258,1,1,0.8,1
258,1,2,0.6,1
258,1,3,0.6,1
258,1,4,0.6,1
258,1,5,0.6,1
258,1,6,0.8,1
258,2,1,1,0
258,2,2,0.6,0
258,2,3,0.6,1
258,2,4,0.8,1
258,2,5,0.8,1
258,2,6,0.6,1
258,3,1,0.6,1
258,3,2,0.6,1
258,3,3,0.8,1
258,3,4,1,1
258,3,5,1,1
258,3,6,1,1
258,4,1,1,1
258,4,2,0.8,1
258,4,3,0.6,1
258,4,4,0.4,1
258,4,5,1,1
258,4,6,0.8,1
258,5,1,1,1
258,5,2,0.8,1
258,5,3,1,1
258,5,4,0.8,1
258,5,5,0.8,1
258,5,6,0.8,1
258,6,1,0.8571428571428571,1
258,6,2,0.8,1
258,6,3,0.6,1
258,6,4,0.8,1
258,6,5,0.8,1
258,6,6,0.8,1
258,7,1,1,2
258,7,2,0.3076923076923077,1
258,7,3,1,1
258,7,4,1,1
258,7,5,1,1
258,7,6,0.9166666666666666,0
258,8,1,1,2
258,8,2,0.875,1
258,8,3,1,1
258,8,4,1,1
258,8,5,1,1
258,8,6,0.875,0
258,9,1,1,1
258,9,2,0.5555555555555556,1
258,9,3,1,2
258,9,4,1,0
258,9,5,1,2
258,9,6,0.9166666666666666,0
258,10,1,0.8,2
258,10,2,1,1
258,10,3,1,0
258,10,4,1,1
258,10,5,1,1
258,10,6,0.5714285714285714,0
261,1,1,0.8,1
261,1,2,0.8,1
261,1,3,0.8,1
261,1,4,1,1
261,1,5,0.8,1
261,1,6,0.8,1
261,2,1,0.8,1
261,2,2,0.6,1
261,2,3,1,1
261,2,4,1,1
261,2,5,1,1
261,2,6,1,1
261,3,1,0.8,1
261,3,2,1,1
261,3,3,0.8,1
261,3,4,1,1
261,3,5,0.8,1
261,3,6,0.4,1
261,4,1,1,0
261,4,2,0.25,1
261,4,3,0.6,1
261,4,4,0.75,1
261,4,5,1,1
261,4,6,0.75,1
261,5,1,0.6,1
261,5,2,0.4,1
261,5,3,0.8,1
261,5,4,0.75,1
261,5,5,1,1
261,5,6,0.8,1
261,6,1,1,1
261,6,2,0.6,1
261,6,3,0.8,1
261,6,4,1,1
261,6,5,0.8,1
261,6,6,0.8,1
261,7,1,1,2
261,7,2,0.7692307692307693,1
261,7,3,0.8888888888888888,1
261,7,4,0.8571428571428571,1
261,7,5,1,1
261,7,6,0.9166666666666666,0
261,8,1,0.75,2
261,8,2,0.625,1
261,8,3,0.8888888888888888,1
261,8,4,0.75,1
261,8,5,1,1
261,8,6,0.875,0
261,9,1,0.7692307692307693,1
261,9,2,1,1
261,9,3,1,2
261,9,4,1,0
261,9,5,1,2
261,9,6,0.9166666666666666,0
261,10,1,1,3
261,10,2,0.8461538461538461,1
261,10,3,0.8333333333333334,0
261,10,4,1,1
261,10,5,1,1
261,10,6,0.35714285714285715,0
262,1,1,0.8,1
262,1,2,0.8,1
262,1,3,1,1
262,1,4,1,1
262,1,5,0.8,1
262,1,6,0.8,1
262,2,1,1,1
262,2,2,0.8,1
262,2,3,0.8,1
262,2,4,0.8,1
262,2,5,0.8,1
262,2,6,1,1
262,3,1,0.6,1
262,3,2,0.6,1
262,3,3,1,1
262,3,4,0.8,1
262,3,5,1,1
262,3,6,0.8,1
262,4,1,1,1
262,4,2,1,1
262,4,3,0.6,1
262,4,4,1,1
262,4,5,0.6,1
262,4,6,1,1
262,5,1,1,1
262,5,2,1,1
262,5,3,0.8,1
262,5,4,0.8,1
262,5,5,0.6,1
262,5,6,1,1
265,1,1,0.6,1
265,1,2,0.8,1
265,1,3,0.8,1
265,1,4,1,1
265,1,5,0.6,1
265,1,6,0.8,1
265,2,1,1,1
265,2,2,0.8,1
265,2,3,0.8,1
265,2,4,1,1
265,2,5,0.8,1
265,2,6,0.8,1
265,3,1,0.8,1
265,3,2,1,1
265,3,3,0.6,1
265,3,4,1,1
265,3,5,1,1
265,3,6,0.8,1
265,4,1,0.6,1
265,4,2,0.8,1
265,4,3,0.8,1
265,4,4,0.8,1
265,4,5,0.8,1
265,4,6,0.8,1
265,5,1,0.6,1
265,5,2,0.8,1
265,5,3,0.8,1
265,5,4,0.8,1
265,5,5,1,1
265,5,6,0.6,1
265,6,1,0.7142857142857143,1
265,6,2,0.8,1
265,6,3,0.6,1
265,6,4,0.8,1
265,6,5,0.6,1
265,6,6,0.8,1
265,7,1,1,2
265,7,2,1,1
265,7,3,1,1
265,7,4,1,1
265,7,5,1,1
265,7,6,1,0
265,8,1,0.75,2
265,8,2,0.75,1
265,8,3,1,1
265,8,4,0.875,1
265,8,5,1,1
265,8,6,0.875,0
266,1,1,1,1
266,1,2,0.2,1
266,1,3,0.4,1
266,1,4,0.6,1
266,1,5,1,1
266,1,6,0.8,1
266,2,1,1,1
266,2,2,0.6,1
266,2,3,0.6,1
266,2,4,0.8,1
266,2,5,0.6,1
266,2,6,0.6,1
266,3,1,1,0
266,3,2,0.6,1
266,3,3,0.6,1
266,3,4,0.8,1
266,3,5,1,1
266,3,6,0.6,1
266,4,1,0.8,1
266,4,2,0.8,0
266,4,3,0.8,1
266,4,4,0.8,1
266,4,5,0.8,1
266,4,6,0.8,1
266,5,1,0.6,1
266,5,2,0.6,1
266,5,3,0.8,1
266,5,4,1,1
266,5,5,0.6,1
266,5,6,0.8,1
266,6,1,0.7142857142857143,1
266,6,2,0.8,1
266,6,3,0.4,1
266,6,4,1,1
266,6,5,0.8,1
266,6,6,0.6,1
266,7,1,0.5,2
266,7,2,0.15384615384615385,1
266,7,3,0.8888888888888888,1
266,7,4,0.8571428571428571,1
266,7,5,0.6,1
266,7,6,0.9166666666666666,0
266,8,1,0.75,2
266,8,2,0.75,1
266,8,3,1,1
266,8,4,1,1
266,8,5,1,1
266,8,6,0.75,0
266,9,1,0.8461538461538461,1
266,9,2,0.7777777777777778,1
266,9,3,0.5,2
266,9,4,1,0
266,9,5,0.75,2
266,9,6,1,0
266,10,1,1,3
266,10,2,0.6153846153846154,1
266,10,3,1,0
266,10,4,0.8461538461538461,1
266,10,5,0.7333333333333333,1
266,10,6,1,0
268,1,1,0.8,1
268,1,2,0.6,1
268,1,3,0.8,1
268,1,4,1,1
268,1,5,0.8,1
268,1,6,0.8,1
268,2,1,1,1
268,2,2,0.6,1
268,2,3,0.8,1
268,2,4,1,1
268,2,5,0.8,1
268,2,6,1,1
268,3,1,0.8,1
268,3,2,0.8,1
268,3,3,0.8,1
268,3,4,1,1
268,3,5,0.8,1
268,3,6,1,1
268,4,1,0.8,1
268,4,2,0.6,1
268,4,3,0.6,1
268,4,4,1,1
268,4,5,1,1
268,4,6,1,1
268,5,1,0.6,1
268,5,2,1,1
268,5,3,0.8,1
268,5,4,1,1
268,5,5,0.8,1
268,5,6,1,1
268,6,1,0.7142857142857143,1
268,6,2,0.8,1
268,6,3,0.8,1
268,6,4,1,1
268,6,5,1,1
268,6,6,1,1
268,7,1,0.8333333333333334,1
268,7,2,0.7692307692307693,1
268,7,3,0.3333333333333333,1
