u_id,section,timestamp,q_id,column,cell_mode,kapr_cumulative,kapr_cell
147,6,1523055730,211,dob,full,2.3806241053808295,0.7417929292929293
147,6,1523055747,153,lname,partial,2.623529348286072,0.2429052429052425
147,6,1523055749,153,lname,full,2.9506096753663993,0.3270803270803273
147,6,1523055779,260,fname,partial,2.972311064255288,0.02170138888888884
147,6,1523055781,260,fname,full,3.381298777930502,0.4089877136752138
147,6,1523055796,83,lname,full,3.7372015557082796,0.3559027777777777
147,6,1523055799,83,sex,full,3.8269006297823536,0.08969907407407396
147,6,1523055806,338,lname,partial,3.8832069360886603,0.05630630630630673
147,6,1523055808,338,dob,full,4.70277650565823,0.8195695695695697
147,6,1523055837,24,lname,full,4.959015364838266,0.2562388591800362
147,7,1523055893,297,lname,full,0.4722222222222222,0.4722222222222222
147,7,1523055894,297,dob,partial,0.9722222222222219,0.49999999999999967
147,7,1523056014,13,sex,full,0.9724999283339065,2.777061116846502e-4
147,7,1523056058,361,dob,partial,1.023118001650189,0.05061807331628254
147,7,1523056083,100,sex,full,1.0233788451516763,2.608435014872512e-4
147,7,1523056093,112,lname,partial,1.177699832805997,0.15432098765432078
147,7,1523056094,112,dob,partial,1.341665882188713,0.16396604938271597
147,7,1523056121,209,lname,partial,1.4067700488553796,0.06510416666666652
147,7,1523056122,209,dob,partial,1.7457607097749201,0.33899066091954055
147,7,1523056147,255,fname,partial,2.018091864459016,0.27233115468409586
147,7,1523056148,255,fname,full,2.7261528666376655,0.7080610021786495
147,7,1523056164,345,lname,partial,2.7824591729439714,0.05630630630630584
147,7,1523056165,345,dob,full,3.60202874251354,0.8195695695695688
147,7,1523056205,104,lname,partial,3.6615525520373504,0.0595238095238102
147,7,1523056206,104,dob,partial,3.8872469964817955,0.22569444444444509
147,7,1523056219,102,sex,full,3.887520078974554,2.730824927583697e-4
147,7,1523056235,107,lname,partial,3.9487945887784752,0.06127450980392135
147,7,1523056236,107,dob,partial,4.0957216391685245,0.14692705039004927
149,1,1522698870,130,fname,partial,0.13440860215053763,0.13440860215053763
149,1,1522699070,26,fname,partial,0.3003603995361589,0.16595179738562127
149,1,1522699074,26,fname,full,0.7216226544381197,0.4212622549019608
149,1,1522699213,270,reg,full,1.1301193864642638,0.4084967320261441
149,1,1522699219,270,lname,full,1.6382893211047869,0.5081699346405231
149,1,1522699277,270,sex,full,1.706916772085179,0.06862745098039214
149,1,1522699330,366,dob,partial,1.868953809122216,0.16203703703703698
149,1,1522699433,195,reg,full,2.765011156792467,0.8960573476702509
149,1,1522699477,55,reg,partial,2.7813510260735126,0.016339869281045694
149,1,1522699586,24,sex,full,2.781607797637879,2.5677156436643145e-4
149,1,1522699612,72,fname,partial,2.802032634239186,0.020424836601307117
149,1,1522699636,72,reg,partial,2.9053946861306494,0.1033620518914633
149,1,1522699638,72,reg,full,3.651829623742058,0.7464349376114088
149,1,1522699668,320,dob,full,4.577755549667984,0.9259259259259256
149,1,1522699722,297,dob,partial,5.077755549667984,0.5
149,1,1522699799,125,dob,full,5.77492330565927,0.6971677559912859
149,1,1522699881,227,dob,partial,5.788701965271263,0.013778659611992872
149,1,1522699899,227,dob,full,6.568574099310062,0.7798721340387997
149,1,1522699960,148,sex,full,6.568778520647978,2.0442133791576111e-4
149,1,1522700132,90,fname,partial,6.846556298425756,0.2777777777777777
149,1,1522700218,90,reg,partial,7.03174148361094,0.18518518518518423
149,1,1522700226,90,fname,full,7.309519261388718,0.2777777777777777
149,1,1522700325,359,dob,partial,7.393024517307767,0.08350525591904923
149,1,1522700477,48,dob,partial,7.44593457021782,0.05291005291005302
149,1,1522700501,138,fname,full,7.948896171525009,0.5029616013071889
149,1,1522700569,113,lname,partial,8.045795396331211,0.09689922480620261
149,1,1522700576,113,dob,partial,8.17983932397979,0.13404392764857853
149,1,1522700615,91,sex,full,8.18011240647255,2.730824927592579e-4
149,1,1522700618,91,lname,full,8.75247597272531,0.5723635662527613
149,1,1522700642,113,reg,partial,8.819497936549597,0.0670219638242866
149,1,1522700643,113,reg,full,9.422695610968201,0.6031976744186043
149,1,1522700648,113,lname,full,10.092915249211098,0.6702196382428962
149,1,1522700744,38,fname,full,11.018841175137023,0.9259259259259256
149,1,1522700784,156,lname,partial,11.126615953964434,0.1077747788274106
149,1,1522700786,156,lname,full,11.84823838611318,0.721622432148747
149,1,1522700841,207,lname,partial,11.867528509569972,0.019290123456791264
149,1,1522700844,207,dob,full,12.6093214388629,0.7417929292929273
149,1,1522700854,207,sex,full,12.689989227864023,0.08066778900112404
149,1,1522700901,165,lname,partial,12.761828308323791,0.0718390804597675
149,1,1522700902,165,lname,full,13.543606536856585,0.7817782285327937
149,1,1522700914,165,reg,partial,13.898576110893096,0.3549695740365113
149,1,1522700917,165,reg,full,14.431030471947862,0.5324543610547661
149,1,1522700961,311,dob,partial,14.750632744675135,0.3196022727272734
149,1,1522700963,311,dob,full,15.28330319922059,0.532670454545455
149,1,1522700974,311,lname,full,15.879104966897359,0.5958017676767682
149,1,1522700981,31,fname,partial,16.040240128032522,0.16113516113516368
149,1,1522700983,31,fname,full,16.449090536882927,0.40885040885040524
149,1,1522701231,255,fname,partial,16.721421691567027,0.27233115468409963
149,1,1522701232,255,fname,full,17.429482693745673,0.7080610021786455
149,1,1522701300,84,lname,full,18.016168517500464,0.5866858237547916
149,1,1522701308,84,reg,partial,18.10746401558475,0.0912954980842855
149,1,1522701314,84,reg,full,18.929123498343376,0.8216594827586263
149,1,1522701350,338,lname,partial,18.98542980464968,0.056306306306304066
149,1,1522701351,338,lname,full,19.90040728212716,0.9149774774774784
149,1,1522701353,338,dob,full,20.663670545390424,0.7632632632632657
149,1,1522701356,338,sex,full,20.75907845329833,0.0954079079079051
149,1,1522701386,262,fname,partial,20.951478645698522,0.1924001924001928
149,1,1522701387,262,fname,full,21.60082929504917,0.649350649350648
149,2,1522701439,29,fname,partial,0.20213293650793648,0.20213293650793648
149,2,1522701441,29,fname,full,0.5344742063492058,0.3323412698412693
149,2,1522701462,275,sex,full,0.5347389806535523,2.647743043464601e-4
149,2,1522701546,58,reg,partial,0.5960134904574735,0.06127450980392124
149,2,1522701548,58,reg,full,1.35173244470584,0.7557189542483665
149,2,1522701576,129,fname,partial,1.42999523130196,0.07826278659611985
149,2,1522701577,129,fname,full,1.5318960739435432,0.10190084264158328
149,2,1522701632,21,sex,full,1.5321419870089181,2.459130653749142e-4
149,2,1522701652,321,dob,partial,1.8395640335613992,0.30742204655248107
149,2,1522701673,119,lname,full,2.323924444392398,0.4843604108309987
149,2,1522701676,119,fname,full,2.808284855223397,0.4843604108309991
149,2,1522701689,290,lname,full,3.190413015129335,0.38212815990593807
149,2,1522701694,290,dob,partial,3.660724596552027,0.4703115814226919
149,2,1522701724,68,fname,partial,3.7883024585048894,0.12757786195286247
149,2,1522701725,68,fname,full,3.788740870401634,4.384118967446504e-4
149,2,1522701769,147,sex,full,3.7889735575016577,2.326871000235542e-4
149,2,1522701779,147,lname,full,4.15648854418379,0.36751498668213234
149,2,1522701803,351,dob,partial,4.1711400719932135,0.01465152780942347
149,2,1522701805,351,dob,full,5.077984202521554,0.9068441305283406
149,2,1522701814,351,fname,full,5.591895242748383,0.5139110402268292
149,2,1522701839,334,fname,full,6.81224001148025,1.2203447687318665
149,2,1522701875,85,fname,partial,7.016488377493323,0.20424836601307295
149,2,1522701879,85,fname,full,7.460200345038961,0.4437119675456387
149,2,1522701910,224,dob,partial,7.555985785651988,0.0957854406130263
149,2,1522701943,112,lname,partial,7.710306773306308,0.15432098765432034
149,2,1522701944,112,lname,full,8.202204921454458,0.4918981481481497
149,2,1522701952,112,sex,full,8.284187946145815,0.08198302469135754
149,2,1522701953,112,dob,partial,8.448153995528532,0.16396604938271686
149,2,1522701998,102,lname,full,8.758973888001648,0.31081989247311625
149,2,1522702e3,102,sex,full,8.818244347977753,0.05927045997610492
149,2,1522702009,134,fname,partial,8.984196145363374,0.16595179738562038
149,2,1522702010,134,fname,full,9.489710851245729,0.505514705882355
149,2,1522702021,44,dob,partial,9.553567811654412,0.0638569604086836
149,2,1522702054,39,fname,full,10.415636777171654,0.862068965517242
149,2,1522702065,154,lname,partial,10.505242511938679,0.08960573476702471
149,2,1522702066,154,lname,full,10.953271185773804,0.44802867383512535
149,2,1522702090,215,lname,partial,11.01640249890512,0.06313131313131493
149,2,1522702092,215,dob,full,11.786604519107136,0.7702020202020172
149,2,1522702097,215,lname,full,12.140139872642491,0.3535353535353547
149,2,1522702099,215,sex,full,12.228523711026329,0.08838383838383734
149,2,1522702136,36,fname,partial,12.430656647534267,0.2021329365079385
149,2,1522702139,36,sex,full,12.513741964994585,0.08308531746031811
149,2,1522702140,36,fname,full,12.73819633007395,0.22445436507936556
149,2,1522702182,312,lname,full,13.062270404148023,0.3240740740740726
149,2,1522702185,312,fname,partial,13.432640774518395,0.370370370370372
149,2,1522702188,312,fname,full,13.895603737481355,0.46296296296296013
149,2,1522702329,339,sex,full,13.895849116605019,2.453791236636249e-4
149,2,1522702331,339,lname,partial,13.990751645129262,0.09490252852424241
149,2,1522702333,339,dob,full,14.939976031853652,0.9492243867243904
149,2,1522702346,75,lname,full,15.388725219637928,0.4487491877842764
149,2,1522702356,75,reg,partial,15.502435421067428,0.11371020142949995
149,2,1522702357,75,reg,full,16.14002476479712,0.6375893437296902
149,2,1522702374,75,sex,full,16.215154719313045,0.0751299545159263
149,2,1522702396,259,fname,partial,16.422662736668254,0.20750801735520952
149,2,1522702397,259,fname,full,16.776369584432828,0.35370684776457395
149,2,1522702399,259,dob,full,17.719587845138356,0.9432182607055282
149,2,1522702415,264,fname,partial,17.97737404042455,0.25778619528619373
149,2,1522702417,264,fname,full,18.31670484850536,0.33933080808080973
151,2,1522793747,54,dob,partial,0.010540674603174604,0.010540674603174604
151,2,1522793748,54,dob,full,0.6944444444444449,0.6839037698412702
151,2,1522793845,257,fname,partial,0.9259259259259266,0.23148148148148173
151,2,1522793859,263,fname,partial,1.2333479724784073,0.30742204655248073
151,3,1522793955,67,fname,partial,0.26881720430107525,0.26881720430107525
151,3,1522793989,88,fname,full,0.9037378392217098,0.6349206349206346
151,3,1522794106,33,fname,partial,1.0953087204477636,0.1915708812260538
151,3,1522794108,33,fname,full,1.2868796016738178,0.19157088122605415
151,4,1522794208,28,fname,partial,0.16113516113516113,0.16113516113516113
151,4,1522794210,28,fname,full,0.4064454064454062,0.2453102453102451
151,4,1522794269,293,lname,full,0.5806007530145456,0.1741553465691394
151,4,1522794285,361,fname,full,0.98732141229275,0.40672065927820433
151,4,1522794337,135,fname,partial,1.1532732096783709,0.16595179738562094
151,4,1522794356,152,lname,partial,1.2629223324853884,0.10964912280701755
151,4,1522794357,152,lname,full,2.0252448053341774,0.762322472848789
151,5,1522794522,156,lname,partial,0.10777477882741039,0.10777477882741039
151,6,1522794599,127,fname,partial,0.29239766081871343,0.29239766081871343
151,6,1522794685,151,lname,partial,0.5007309941520464,0.20833333333333293
151,6,1522794687,151,lname,full,1.0562865497076017,0.5555555555555554
151,10,1522795116,352,fname,full,0.5125661375661376,0.5125661375661376
153,1,1522698332,132,lname,partial,0.02104377104377104,0.02104377104377104
153,1,1522698454,30,fname,partial,0.1697078309981535,0.14866405995438248
153,1,1522698524,132,fname,partial,0.4472225616378846,0.2775147306397311
153,1,1522698526,132,fname,full,0.5563871239274473,0.10916456228956267
153,1,1522698695,13,lname,full,1.181387123927447,0.6249999999999997
153,1,1522698700,13,sex,full,1.271086198001521,0.08969907407407396
153,1,1522698712,69,fname,partial,1.6077865347018578,0.33670033670033694
153,1,1522698757,148,sex,full,1.6079909560397725,2.044213379146509e-4
153,1,1522698772,219,dob,partial,1.6641076788231617,0.056116722783389195
153,1,1522698843,85,fname,partial,1.8683560448362329,0.20424836601307117
153,1,1522698850,85,fname,full,2.3120680123818715,0.4437119675456387
153,1,1522698859,361,dob,partial,2.3626860856981553,0.05061807331628376
153,1,1522698913,137,fname,partial,2.4752986983107674,0.11261261261261213
153,1,1522698914,137,fname,full,2.8672347520115276,0.3919360537007601
153,1,1522698928,114,lname,partial,2.9641339768177297,0.09689922480620217
153,1,1522698938,114,dob,partial,3.031155940642019,0.06702196382428927
153,1,1522698952,94,sex,full,3.031409098789914,2.5315814789506064e-4
153,1,1522699024,151,lname,partial,3.239742432123247,0.20833333333333304
153,1,1522699031,209,lname,partial,3.3048465987899136,0.06510416666666652
153,1,1522699061,33,fname,partial,3.4964174800159675,0.19157088122605392
153,1,1522699062,33,fname,full,3.687988361242022,0.19157088122605437
153,1,1522699148,344,lname,partial,3.7072784846988123,0.019290123456790376
153,2,1522699196,26,fname,partial,0.1659517973856209,0.1659517973856209
153,2,1522699197,26,fname,full,0.5872140522875818,0.4212622549019609
153,2,1522699236,271,sex,full,0.5875125086458963,2.984563583144917e-4
153,2,1522699239,128,fname,partial,0.8073265767462544,0.21981406810035808
153,2,1522699240,128,fname,full,1.2483548025527056,0.4410282258064512
153,2,1522699269,16,sex,full,1.2486115741170718,2.567715643662094e-4
153,2,1522699341,67,fname,partial,1.517428778418147,0.26881720430107525
153,2,1522699342,67,fname,full,1.786245982719222,0.26881720430107503
153,2,1522699377,147,sex,full,1.7864786698192452,2.326871000231101e-4
153,2,1522699428,89,fname,partial,1.940799657473566,0.15432098765432078
153,2,1522699429,89,fname,full,2.5146808303130723,0.5738811728395063
153,2,1522699456,227,dob,partial,2.528459489925065,0.013778659611992872
153,2,1522699462,227,sex,full,2.545387557448371,0.016928067523305668
153,2,1522699479,103,lname,partial,2.687837699898514,0.14245014245014298
153,2,1522699480,103,lname,full,3.3654933775541904,0.6776556776556766
153,2,1522699484,103,dob,partial,3.5160835281443417,0.15059015059015124
153,2,1522699588,153,lname,partial,3.7589887710495846,0.24290524290524296
153,2,1522699589,153,lname,full,4.086069098129912,0.32708032708032775
153,2,1522699611,205,lname,partial,4.104837866898682,0.018768768768769206
153,2,1522699612,205,lname,full,4.532931401609862,0.4280935347111807
153,2,1522699672,35,fname,partial,4.762706631385092,0.22977522977523002
153,2,1522699673,35,fname,full,4.930772424450885,0.16806579306579295
153,2,1522699714,340,lname,partial,4.959707609636071,0.028935185185186008
153,2,1522699733,82,lname,full,5.546921661923652,0.5872140522875808
153,2,1522699746,253,sex,full,5.547196084373187,2.744224495350167e-4
153,2,1522699747,253,fname,partial,5.751869692958641,0.2046736085854537
153,2,1522699748,253,fname,full,5.6323166748548985,-0.1195530181037423
153,2,1522699754,264,fname,partial,5.890102870141093,0.2577861952861946
153,2,1522699755,264,fname,full,6.229433678221901,0.33933080808080796
153,3,1522699793,28,fname,partial,0.16113516113516113,0.16113516113516113
153,3,1522699794,28,fname,full,0.4064454064454062,0.2453102453102451
153,3,1522699840,131,fname,partial,0.5022308470584328,0.09578544061302657
153,3,1522699841,131,fname,full,0.6973493371960802,0.19511849013764737
153,3,1522699882,299,lname,full,1.1520451043918472,0.454695767195767
153,3,1522699903,14,lname,full,1.5277891520108948,0.37574404761904767
153,3,1522699909,14,sex,full,1.5910331996299427,0.0632440476190479
153,3,1522699927,71,fname,partial,1.85144986629661,0.2604166666666672
153,3,1522699928,71,fname,full,1.9816581996299432,0.13020833333333326
153,3,1522699952,352,fname,full,2.4942243371960804,0.5125661375661372
153,3,1522699998,88,fname,full,3.129144972116716,0.6349206349206358
153,3,1522700016,145,sex,full,3.1293567678052816,2.117956885654415e-4
153,3,1522700027,145,lname,full,3.7362556324728127,0.6068988646675311
153,3,1522700056,105,lname,partial,3.8519963732135536,0.11574074074074092
153,3,1522700069,99,sex,full,3.8522386728624585,2.4229964890487565e-4
153,3,1522700071,99,lname,full,4.184337643054824,0.33209897019236534
153,3,1522700086,134,fname,partial,4.350289440440444,0.16595179738562038
153,3,1522700087,134,fname,full,4.8558041463227966,0.5055147058823524
153,3,1522700135,34,fname,partial,5.127171667690319,0.2713675213675222
153,3,1522700135,34,fname,full,5.4540947446133945,0.32692307692307576
153,3,1522700145,152,lname,partial,5.563743867420412,0.10964912280701711
153,3,1522700146,152,lname,full,6.326066340269201,0.7623224728487896
153,3,1522700157,207,lname,partial,6.345356463725992,0.019290123456790376
153,3,1522700169,80,sex,full,6.3455516190524115,1.9515532641989353e-4
153,3,1522700199,256,fname,partial,6.588873585520158,0.24332196646774662
153,3,1522700200,256,fname,full,7.095054318682989,0.5061807331628305
153,3,1522700224,349,lname,partial,7.15632882848691,0.061274509803921795
153,4,1522700247,127,fname,partial,0.29239766081871343,0.29239766081871343
153,4,1522700248,127,fname,full,0.5847953216374264,0.292397660818713
153,4,1522700272,25,fname,partial,0.8100205468626511,0.2252252252252247
153,4,1522700273,25,fname,full,1.3355460723881765,0.5255255255255253
153,4,1522700327,294,lname,full,1.6760042253463299,0.3404581529581534
153,4,1522700348,72,fname,partial,1.6964290619476372,0.02042483660130734
153,4,1522700349,72,fname,full,1.912437182367522,0.2160081204198847
153,4,1522700356,23,sex,full,1.9126877715790243,2.505892115023389e-4
153,4,1522700363,144,sex,full,1.912912566368053,2.247947890288149e-4
153,4,1522700381,86,fname,partial,2.0865236774791645,0.17361111111111138
153,4,1522700381,86,fname,full,2.4585474870029733,0.37202380952380887
153,4,1522700451,92,sex,full,2.4588006451508675,2.5315814789417246e-4
153,4,1522700459,106,lname,partial,2.476606912957136,0.017806267806268483
153,4,1522700482,135,fname,partial,2.642558710342757,0.16595179738562083
153,4,1522700482,135,fname,full,2.9795685142643253,0.33700980392156854
153,4,1522700494,31,fname,partial,3.1407036753994872,0.1611351611351619
153,4,1522700494,31,fname,full,3.549554084249896,0.4088504088504088
153,4,1522700502,154,lname,partial,3.639159819016921,0.08960573476702516
153,4,1522700502,154,lname,full,4.0871884928520466,0.44802867383512535
153,4,1522700512,208,lname,partial,4.199801105464659,0.11261261261261257
153,4,1522700519,159,lname,partial,4.2799293105928635,0.0801282051282044
153,4,1522700540,347,lname,partial,4.4143379127434015,0.13440860215053796
153,4,1522700549,257,fname,partial,4.645819394224883,0.23148148148148184
153,4,1522700549,257,fname,full,4.969893468298957,0.3240740740740735
153,4,1522700566,78,sex,full,4.970097889636871,2.0442133791398476e-4
153,4,1522700578,262,fname,partial,5.162498082037064,0.1924001924001928
153,4,1522700579,262,fname,full,5.8118487313877125,0.6493506493506489
153,5,1522700608,29,fname,partial,0.20213293650793648,0.20213293650793648
153,5,1522700609,29,fname,full,0.5344742063492058,0.3323412698412693
153,5,1522700651,201,fname,full,1.520137288786482,0.9856630824372761
153,5,1522700688,273,sex,full,1.5203728974823603,2.356086958783532e-4
153,5,1522700719,296,lname,full,1.9571545066777625,0.4367816091954022
153,5,1522700729,296,dob,partial,2.1640510584019,0.20689655172413746
153,5,1522700767,17,sex,full,2.1643287645135842,2.7770611168431714e-4
153,5,1522700797,315,fname,full,3.38467353324545,1.2203447687318656
153,5,1522700806,68,fname,partial,3.512251395198312,0.12757786195286203
153,5,1522700806,68,fname,full,3.512689807095057,4.384118967450945e-4
153,5,1522700857,139,sex,full,3.5128914429114437,2.016358163867693e-4
153,5,1522700868,87,fname,partial,3.6331061954791384,0.12021475256769465
153,5,1522700869,87,fname,full,3.955235047019755,0.32212885154061643
153,5,1522700899,101,sex,full,3.9555002251639833,2.6517814422843955e-4
153,5,1522700911,111,lname,partial,4.0089190285827865,0.05341880341880323
153,5,1522700936,156,lname,partial,4.116693807410196,0.10777477882740971
153,5,1522700937,156,lname,full,4.838316239558944,0.7216224321487479
153,5,1522700973,212,lname,partial,4.856591093360113,0.018274853801169222
153,5,1522700986,36,fname,partial,5.05872402986805,0.20213293650793673
153,5,1522700987,36,fname,full,5.312940299709321,0.25421626984127066
153,5,1522700996,165,lname,partial,5.384779380169091,0.07183908045977017
153,5,1522701009,259,fname,partial,5.5922873975243075,0.20750801735521662
153,5,1522701009,259,fname,full,5.94599424528888,0.3537068477645722
153,5,1522701017,75,sex,full,5.94617355305622,1.793077673406529e-4
153,5,1522701018,75,lname,full,6.469873387589074,0.5236998345328541
153,5,1522701059,338,lname,partial,6.52617969389538,0.05630630630630584
153,5,1522701064,263,fname,partial,6.833601740447863,0.3074220465524826
153,5,1522701065,263,fname,full,7.141023787000343,0.30742204655247996
153,5,1522701071,263,sex,full,7.243497802517837,0.10247401551749391
153,6,1522701094,27,fname,partial,0.15835496230379434,0.15835496230379434
153,6,1522701094,27,fname,full,0.46038808552712857,0.3020331232233342
153,6,1522701132,129,fname,partial,0.5386508721232488,0.07826278659612024
153,6,1522701133,129,fname,full,0.6405517147648323,0.1019008426415835
153,6,1522701189,19,lname,full,0.8769846717860244,0.23643295702119205
153,6,1522701201,70,fname,partial,1.0007715602787948,0.12378688849277042
153,6,1522701201,70,fname,full,1.3325204214394208,0.3317488611606261
153,6,1522701213,291,lname,full,1.6154422321390094,0.28292181069958855
153,6,1522701236,149,sex,full,1.615667026928037,2.2479478902770467e-4
153,6,1522701242,90,fname,partial,1.8934448047058148,0.2777777777777777
153,6,1522701243,90,fname,full,2.0323336935947034,0.13888888888888862
153,6,1522701282,95,sex,full,2.032594537096191,2.608435014876953e-4
153,6,1522701294,104,lname,partial,2.0921183466200004,0.05952380952380931
153,6,1522701314,155,lname,partial,2.2383171770293577,0.14619883040935733
153,6,1522701315,155,lname,full,2.457615422643393,0.2192982456140351
153,6,1522701322,213,lname,partial,2.4774566924846626,0.01984126984126977
153,6,1522701328,32,fname,partial,2.672562512590483,0.19510582010582045
153,6,1522701328,32,fname,full,3.0638764455710827,0.3913139329805997
153,6,1522701344,254,fname,partial,3.2857573126132404,0.2218808670421577
153,6,1522701344,254,fname,full,3.840459480218633,0.5547021676053925
153,6,1522701351,84,sex,full,3.8406773692355407,2.1788901690777962e-4
153,6,1522701354,343,lname,partial,3.859967492692331,0.019290123456790376
153,6,1522701361,20,sex,full,3.86024057518509,2.730824927588138e-4
157,2,1523053273,151,lname,partial,0.20833333333333334,0.20833333333333334
157,5,1523053814,327,fname,full,1.0889292196007256,1.0889292196007256
157,5,1523053907,253,reg,full,1.509804640476147,0.4208754208754213
157,7,1523054249,279,dob,full,0.4830917874396135,0.4830917874396135
157,7,1523054429,336,reg,full,0.8915885194657578,0.4084967320261443
157,9,1523054845,349,reg,full,0.40849673202614384,0.40849673202614384
157,10,1523055091,206,reg,full,0.9129549808429119,0.9129549808429119
160,1,1522793633,127,fname,partial,0.29239766081871343,0.29239766081871343
160,1,1522793681,30,fname,partial,0.4410617207730955,0.1486640599543821
160,1,1522793698,30,fname,full,0.7241343828780161,0.2830726621049206
160,1,1522793888,293,lname,full,0.8982897294471557,0.17415534656913956
160,1,1522793967,70,fname,partial,1.022076617939927,0.12378688849277131
160,1,1522794052,143,sex,full,1.0222904741088221,2.1385616889513237e-4
160,1,1522794094,90,fname,partial,1.3000682518865998,0.2777777777777777
160,1,1522794120,360,sex,full,1.3003098656017136,2.4161371511377538e-4
160,1,1522794298,111,lname,partial,1.3537286690205173,0.05341880341880367
160,1,1522794309,97,sex,full,1.3539784144973006,2.4974547678335846e-4
160,1,1522794415,156,lname,partial,1.4617531933247114,0.10777477882741082
160,1,1522794450,206,lname,partial,1.4943052766580442,0.032552083333332815
160,1,1522794499,31,fname,partial,1.6554404377932053,0.16113516113516102
160,1,1522794508,31,fname,full,2.0642908466436136,0.40885040885040835
160,1,1522794582,73,sex,full,2.0645082670819908,2.174204383771361e-4
160,1,1522794592,338,lname,partial,2.1208145733882975,0.05630630630630673
160,1,1522794608,263,fname,partial,2.4282366199407783,0.30742204655248084
160,2,1522794647,28,fname,partial,0.16113516113516113,0.16113516113516113
160,2,1522794667,28,fname,full,0.4064454064454062,0.2453102453102451
160,2,1522794687,273,sex,full,0.4066810151412842,2.3560869587796462e-4
160,2,1522794754,19,sex,full,0.40693778670564984,2.567715643656543e-4
160,2,1522794864,71,fname,partial,0.6673544533723166,0.26041666666666674
160,2,1522794883,145,sex,full,0.6675662490608829,2.117956885663297e-4
160,2,1522794998,86,fname,partial,0.8411773601719942,0.17361111111111127
160,2,1522795012,86,fname,full,1.2132011696958034,0.3720238095238092
160,2,1522795078,108,lname,partial,1.2399105714052057,0.02670940170940228
160,2,1522795095,108,dob,partial,1.4684243415856428,0.22851377018043717
160,2,1522795122,108,dob,full,1.913581036742338,0.4451566951566952
160,2,1522795158,94,sex,full,1.9138341948902329,2.531581478948386e-4
160,2,1522795179,136,fname,full,2.285154929114193,0.37132073422396017
160,2,1522795260,214,lname,partial,2.3446787386380024,0.05952380952380931
160,2,1522795271,214,sex,full,2.375370702923717,0.030691964285714857
160,2,1522795302,32,fname,partial,2.570476523029537,0.19510582010582
160,2,1522795312,32,fname,full,2.961790456010137,0.3913139329805997
160,2,1522795380,345,lname,partial,3.018096762316443,0.056306306306306286
160,2,1522795386,345,sex,full,3.065800716270397,0.04770395395395388
160,2,1522795394,345,dob,full,3.9330742397939202,0.8672735235235232
160,2,1522795410,75,sex,full,3.933253547561261,1.793077673406529e-4
160,2,1522795427,75,lname,full,4.456953382094114,0.5236998345328532
160,2,1522795455,262,fname,partial,4.649353574494308,0.19240019240019368
160,2,1522795459,262,fname,full,5.298704223844957,0.6493506493506489
160,3,1522795483,29,fname,partial,0.20213293650793648,0.20213293650793648
160,3,1522795485,29,fname,full,0.5344742063492058,0.3323412698412693
160,3,1522795506,270,sex,full,0.5347042904273878,2.3008407818192467e-4
160,3,1522795553,128,fname,partial,0.7545183585277464,0.21981406810035864
160,3,1522795554,128,fname,full,1.1955465843341975,0.44102822580645107
160,3,1522795611,23,sex,full,1.1957971735457005,2.5058921150300506e-4
160,3,1522795642,68,sex,full,1.1960618494585968,2.646759128963616e-4
160,3,1522795651,68,fname,partial,1.408865355363883,0.21280350590528618
160,3,1522795653,68,fname,full,1.3523102206837483,-0.05655513468013473
160,3,1522795696,351,fname,full,1.6084350656243824,0.25612484494063414
160,3,1522795728,88,fname,full,2.243355700545017,0.6349206349206344
160,3,1522795774,150,sex,full,2.2435597347213063,2.040341762894471e-4
160,3,1522795835,109,lname,partial,2.3048342445252286,0.06127450980392224
160,3,1522795839,109,dob,partial,2.5374138355014044,0.23257959097617587
160,3,1522795847,109,dob,full,3.0513290790181653,0.5139152435167609
160,3,1522795916,101,sex,full,3.0515942571623946,2.6517814422932773e-4
160,3,1522795934,138,fname,full,3.554555858469584,0.5029616013071894
160,3,1522795986,34,fname,partial,3.825923379837105,0.27136752136752085
160,3,1522795987,34,fname,full,4.152846456760181,0.3269230769230762
160,3,1522796021,151,lname,partial,4.361179790093514,0.20833333333333304
160,3,1522796023,151,lname,full,4.9167353456490694,0.5555555555555554
160,3,1522796055,215,lname,partial,4.9798666587803835,0.06313131313131404
160,3,1522796098,74,sex,full,4.980051382839584,1.8472405920011425e-4
160,3,1522796109,261,fname,full,5.386070960769916,0.4060195779303326
160,4,1522796185,132,lname,partial,0.02104377104377104,0.02104377104377104
160,4,1522796186,132,sex,full,0.03239863916947246,0.011354868125701415
160,4,1522796265,14,sex,full,0.03265586925448846,2.572300850160053e-4
160,4,1522796275,140,sex,full,0.03286972542338305,2.1385616889459114e-4
160,4,1522796307,85,fname,partial,0.2371180914364549,0.20424836601307184
160,4,1522796308,85,fname,full,0.680830058982094,0.44371196754563913
160,4,1522796350,91,sex,full,0.6811031414748534,2.730824927593689e-4
160,4,1522796366,107,lname,partial,0.7423776512787746,0.06127450980392124
160,4,1522796398,33,fname,partial,0.9339485325048287,0.19157088122605404
160,4,1522796401,33,fname,full,1.1255194137308826,0.19157088122605392
160,4,1522796442,209,lname,partial,1.1906235803975496,0.06510416666666696
160,4,1522796469,342,lname,partial,1.2104648502388198,0.019841269841270215
160,4,1522796486,77,sex,full,1.2106896450278481,2.247947890283708e-4
160,4,1522796523,265,fname,full,1.7447398242393175,0.5340501792114694
