u_id,q_id,choice,timestamp,section,q_answer,q_type,confidence,user_answer,attention,grade,sample,kapr_question,total_kapr_from_questions
78,206,1,1522795572,5,0,22,3,0,FALSE,1,8,0.03255208333333348,3271.550794591295
78,312,1,1522795572,5,0,31,3,0,TRUE,1,8,0,3271.550794591295
78,33,6,1522795572,5,0,4,3,1,FALSE,0,8,0,3271.550794591295
78,158,1,1522795572,5,0,18,3,0,FALSE,1,8,0,3271.550794591295
78,260,2,1522795620,5,0,26,2,0,FALSE,1,8,0.021701388888888618,3271.550794591295
78,74,2,1522795620,5,0,9,2,0,FALSE,1,8,0,3271.550794591295
78,231,4,1522795620,5,1,24,1,1,FALSE,1,8,0,3271.550794591295
78,346,1,1522795620,5,0,34,3,0,FALSE,1,8,0,3271.550794591295
78,265,5,1522795620,5,1,27,2,1,FALSE,1,8,0,3271.550794591295
78,5,6,1522795620,5,1,1,3,1,TRUE,1,8,0,3271.550794591295
78,275,1,1522795699,6,0,28,3,0,FALSE,1,8,2.647743043462498e-4,3271.550794591295
78,63,6,1522795699,6,1,7,3,1,TRUE,1,8,0,3271.550794591295
78,29,6,1522795699,6,1,3,3,1,FALSE,1,8,0,3271.550794591295
78,203,5,1522795699,6,1,21,2,1,FALSE,1,8,0,3271.550794591295
78,369,4,1522795699,6,1,36,1,1,FALSE,1,8,0,3271.550794591295
78,130,3,1522795699,6,0,14,1,0,FALSE,1,8,0,3271.550794591295
78,19,6,1522795737,6,1,2,3,1,FALSE,1,8,2.567715643655597e-4,3271.550794591295
78,126,1,1522795737,6,0,13,3,0,TRUE,1,8,0,3271.550794591295
78,69,6,1522795737,6,0,8,3,1,FALSE,0,8,0,3271.550794591295
78,278,6,1522795737,6,1,29,3,1,FALSE,1,8,0,3271.550794591295
78,299,4,1522795737,6,0,30,1,1,FALSE,0,8,0,3271.550794591295
78,324,1,1522795737,6,0,32,3,0,FALSE,1,8,0,3271.550794591295
78,220,5,1522795783,6,1,23,2,1,FALSE,1,8,0,3271.550794591295
78,335,5,1522795783,6,1,33,2,1,FALSE,1,8,0,3271.550794591295
78,140,3,1522795783,6,0,16,1,0,FALSE,1,8,0,3271.550794591295
78,89,4,1522795783,6,1,10,1,1,FALSE,1,8,0.15432098765432117,3271.550794591295
78,353,4,1522795783,6,1,35,1,1,FALSE,1,8,0,3271.550794591295
78,241,1,1522795783,6,0,25,3,0,TRUE,1,8,0,3271.550794591295
78,48,4,1522795845,6,1,6,1,1,FALSE,1,8,0,3271.550794591295
78,135,4,1522795845,6,1,15,1,1,FALSE,1,8,0,3271.550794591295
78,101,4,1522795845,6,1,11,1,1,FALSE,1,8,0,3271.550794591295
78,187,1,1522795845,6,0,20,3,0,FALSE,1,8,0,3271.550794591295
78,104,4,1522795845,6,1,12,1,1,FALSE,1,8,0.05952380952380956,3271.550794591295
78,179,1,1522795845,6,0,19,3,0,TRUE,1,8,0,3271.550794591295
78,168,2,1522795884,6,0,18,2,0,FALSE,1,8,0,3271.550794591295
78,155,5,1522795884,6,1,17,2,1,FALSE,1,8,0,3271.550794591295
78,209,2,1522795884,6,0,22,2,0,FALSE,1,8,0,3271.550794591295
78,307,1,1522795884,6,0,31,3,0,TRUE,1,8,0,3271.550794591295
78,34,3,1522795884,6,0,4,1,0,FALSE,1,8,0,3271.550794591295
78,39,6,1522795884,6,1,5,3,1,FALSE,1,8,0,3271.550794591295
78,257,3,1522795921,6,0,26,1,0,FALSE,1,8,0,3271.550794591295
78,81,2,1522795921,6,0,9,2,0,FALSE,1,8,2.010798352758414e-4,3271.550794591295
78,347,2,1522795921,6,0,34,2,0,FALSE,1,8,0,3271.550794591295
78,1,6,1522795921,6,1,1,3,1,TRUE,1,8,0,3271.550794591295
78,234,5,1522795921,6,1,24,2,1,FALSE,1,8,0,3271.550794591295
78,21,6,1522795921,6,1,2,3,1,FALSE,1,8,2.459130653748587e-4,3271.550794591295
78,363,4,1522795992,7,1,36,1,1,FALSE,1,8,0,3271.550794591295
78,268,2,1522795992,7,0,28,2,0,FALSE,1,8,2.4770704345520163e-4,3271.550794591295
78,197,4,1522795992,7,1,21,1,1,FALSE,1,8,0,3271.550794591295
78,64,6,1522795992,7,1,7,3,1,TRUE,1,8,0,3271.550794591295
78,293,3,1522795992,7,0,30,1,0,FALSE,1,8,0,3271.550794591295
78,317,1,1522795992,7,0,32,3,0,FALSE,1,8,0,3271.550794591295
78,115,1,1522796030,7,0,13,3,0,TRUE,1,8,0,3271.550794591295
78,24,6,1522796030,7,1,2,3,1,FALSE,1,8,2.5677156436560783e-4,3271.550794591295
78,281,5,1522796030,7,1,29,2,1,FALSE,1,8,0,3271.550794591295
78,147,2,1522796030,7,0,16,2,0,FALSE,1,8,2.326871000233123e-4,3271.550794591295
78,248,1,1522796030,7,0,25,3,0,TRUE,1,8,0,3271.550794591295
78,352,4,1522796030,7,1,35,1,1,FALSE,1,8,0,3271.550794591295
78,327,5,1522796068,7,1,33,2,1,FALSE,1,8,0,3271.550794591295
78,219,6,1522796068,7,1,23,3,1,FALSE,1,8,0,3271.550794591295
78,95,5,1522796068,7,1,11,2,1,FALSE,1,8,2.608435014871606e-4,3271.550794591295
78,173,1,1522796068,7,0,19,3,0,TRUE,1,8,0,3271.550794591295
78,107,4,1522796068,7,1,12,1,1,FALSE,1,8,0,3271.550794591295
78,43,6,1522796068,7,1,6,3,1,FALSE,1,8,0,3271.550794591295
78,183,1,1522796092,7,0,20,3,0,FALSE,1,8,0,3271.550794591295
78,207,1,1522796092,7,0,22,3,0,FALSE,1,8,0,3271.550794591295
78,313,1,1522796092,7,0,31,3,0,TRUE,1,8,0,3271.550794591295
78,159,2,1522796092,7,0,18,2,0,FALSE,1,8,0,3271.550794591295
78,3,6,1522796092,7,1,1,3,1,TRUE,1,8,0,3271.550794591295
78,258,2,1522796092,7,0,26,2,0,FALSE,1,8,0,3271.550794591295
78,345,1,1522796155,7,0,34,3,0,FALSE,1,8,0,3271.550794591295
78,235,4,1522796155,7,1,24,1,1,FALSE,1,8,0,3271.550794591295
78,83,2,1522796155,7,0,9,2,0,FALSE,1,8,2.1407893573736447e-4,3271.550794591295
78,186,1,1522796155,7,0,20,3,0,FALSE,1,8,0,3271.550794591295
78,236,4,1522796155,7,1,24,1,1,FALSE,1,8,0,3271.550794591295
78,336,4,1522796155,7,1,33,1,1,FALSE,1,8,0,3271.550794591295
78,112,4,1522796207,7,1,12,1,1,FALSE,1,8,0,3271.550794591295
78,167,1,1522796207,7,0,18,3,0,FALSE,1,8,0,3271.550794591295
78,96,5,1522796207,7,1,11,2,1,FALSE,1,8,2.459130653755686e-4,3271.550794591295
78,50,6,1522796207,7,1,6,3,1,FALSE,1,8,0,3271.550794591295
78,329,6,1522796207,7,1,33,3,1,FALSE,1,8,0,3271.550794591295
78,105,5,1522796207,7,1,12,2,1,FALSE,1,8,0,3271.550794591295
78,373,5,1522796253,8,1,36,2,1,FALSE,1,8,0,3271.550794591295
78,269,2,1522796253,8,0,28,2,0,FALSE,1,8,2.3282317435062064e-4,3271.550794591295
78,55,6,1522796253,8,1,7,3,1,TRUE,1,8,0,3271.550794591295
78,204,4,1522796253,8,1,21,1,1,FALSE,1,8,0,3271.550794591295
78,120,1,1522796253,8,0,13,3,0,TRUE,1,8,0,3271.550794591295
78,280,6,1522796253,8,1,29,3,1,FALSE,1,8,0,3271.550794591295
78,314,1,1522796292,8,0,32,3,0,FALSE,1,8,0,3271.550794591295
78,22,6,1522796292,8,1,2,3,1,FALSE,1,8,2.5381741390551255e-4,3271.550794591295
78,296,5,1522796292,8,0,30,2,1,FALSE,0,8,3.202732998824332e-4,3271.550794591295
78,142,2,1522796292,8,0,16,2,0,FALSE,1,8,0,3271.550794591295
78,225,4,1522796292,8,1,23,1,1,FALSE,1,8,0,3271.550794591295
78,244,1,1522796292,8,0,25,3,0,TRUE,1,8,0,3271.550794591295
78,354,3,1522796332,8,1,35,1,0,FALSE,0,8,0,3271.550794591295
78,332,5,1522796332,8,1,33,2,1,FALSE,1,8,0,3271.550794591295
78,188,2,1522796332,8,0,20,2,0,FALSE,1,8,0,3271.550794591295
78,99,5,1522796332,8,1,11,2,1,FALSE,1,8,2.422996489048299e-4,3271.550794591295
78,113,5,1522796332,8,1,12,2,1,FALSE,1,8,0.09689922480620114,3271.550794591295
78,45,5,1522796332,8,1,6,2,1,FALSE,1,8,0,3271.550794591295
78,176,1,1522796375,8,0,19,3,0,TRUE,1,8,0,3271.550794591295
78,208,1,1522796375,8,0,22,3,0,FALSE,1,8,0,3271.550794591295
78,166,1,1522796375,8,0,18,3,0,FALSE,1,8,0,3271.550794591295
78,306,1,1522796375,8,0,31,3,0,TRUE,1,8,0,3271.550794591295
78,232,4,1522796375,8,1,24,1,1,FALSE,1,8,0,3271.550794591295
78,256,5,1522796375,8,0,26,2,1,FALSE,0,8,0,3271.550794591295
78,7,6,1522796413,8,1,1,3,1,TRUE,1,8,0,3271.550794591295
78,84,2,1522796413,8,0,9,2,0,FALSE,1,8,0,3271.550794591295
78,339,1,1522796413,8,0,34,3,0,FALSE,1,8,0,3271.550794591295
78,287,6,1522796413,8,1,29,3,1,FALSE,1,8,0,3271.550794591295
78,75,3,1522796413,8,0,9,1,0,FALSE,1,8,1.7930776734093046e-4,3271.550794591295
78,77,2,1522796413,8,0,9,2,0,FALSE,1,8,2.2479478902863448e-4,3271.550794591295
78,165,2,1522796461,8,0,18,2,0,FALSE,1,8,0.07183908045977001,3271.550794591295
78,282,6,1522796461,8,1,29,3,1,FALSE,1,8,0,3271.550794591295
78,222,5,1522796461,8,1,23,2,1,FALSE,1,8,0,3271.550794591295
78,330,5,1522796461,8,1,33,2,1,FALSE,1,8,0,3271.550794591295
78,185,1,1522796461,8,0,20,3,0,FALSE,1,8,0,3271.550794591295
78,213,1,1522796461,8,0,22,3,0,FALSE,1,8,0,3271.550794591295
78,272,2,1522796502,9,0,28,2,0,FALSE,1,8,2.68338573827834e-4,3271.550794591295
78,370,4,1522796502,9,1,36,1,1,FALSE,1,8,0,3271.550794591295
78,56,5,1522796502,9,1,7,2,1,TRUE,1,8,0,3271.550794591295
78,202,4,1522796502,9,1,21,1,1,FALSE,1,8,0,3271.550794591295
78,289,6,1522796502,9,1,29,3,1,FALSE,1,8,0,3271.550794591295
78,300,5,1522796502,9,0,30,2,1,FALSE,0,8,3.8038157233220274e-4,3271.550794591295
78,18,6,1522796538,9,1,2,3,1,FALSE,1,8,2.57230085016426e-4,3271.550794591295
78,117,1,1522796538,9,0,13,3,0,TRUE,1,8,0,3271.550794591295
78,318,1,1522796538,9,0,32,3,0,FALSE,1,8,0,3271.550794591295
78,217,5,1522796538,9,1,23,2,1,FALSE,1,8,0,3271.550794591295
78,247,1,1522796538,9,0,25,3,0,TRUE,1,8,0,3271.550794591295
78,150,2,1522796538,9,0,16,2,0,FALSE,1,8,2.0403417628908345e-4,3271.550794591295
78,360,3,1522796578,9,1,35,1,0,FALSE,0,8,0,3271.550794591295
78,334,5,1522796578,9,1,33,2,1,FALSE,1,8,0,3271.550794591295
78,175,1,1522796578,9,0,19,3,0,TRUE,1,8,0,3271.550794591295
78,46,6,1522796578,9,1,6,3,1,FALSE,1,8,0,3271.550794591295
78,184,1,1522796578,9,0,20,3,0,FALSE,1,8,0,3271.550794591295
78,110,4,1522796578,9,1,12,1,1,FALSE,1,8,0,3271.550794591295
78,92,4,1522796622,9,1,11,1,1,FALSE,1,8,2.531581478954438e-4,3271.550794591295
78,205,1,1522796622,9,0,22,3,0,FALSE,1,8,0,3271.550794591295
78,305,1,1522796622,9,0,31,3,0,TRUE,1,8,0,3271.550794591295
78,161,2,1522796622,9,0,18,2,0,FALSE,1,8,0,3271.550794591295
78,12,6,1522796622,9,1,1,3,1,TRUE,1,8,0,3271.550794591295
78,76,2,1522796622,9,0,9,2,0,FALSE,1,8,2.01079835275409e-4,3271.550794591295
78,341,4,1522796663,9,0,34,1,1,FALSE,0,8,0.05952380952380912,3271.550794591295
78,238,4,1522796663,9,1,24,1,1,FALSE,1,8,0,3271.550794591295
78,79,2,1522796663,9,0,9,2,0,FALSE,1,8,0,3271.550794591295
78,163,2,1522796663,9,0,18,2,0,FALSE,1,8,0,3271.550794591295
78,191,1,1522796663,9,0,20,3,0,FALSE,1,8,0,3271.550794591295
78,338,2,1522796663,9,0,34,2,0,FALSE,1,8,0,3271.550794591295
78,344,1,1522796692,9,0,34,3,0,FALSE,1,8,0,3271.550794591295
78,103,4,1522796692,9,1,12,1,1,FALSE,1,8,0,3271.550794591295
78,54,4,1522796692,9,1,6,1,1,FALSE,1,8,0,3271.550794591295
78,17,6,1522796692,9,1,2,3,1,FALSE,1,8,0.0010078547648777608,3271.550794591295
78,149,2,1522796692,9,0,16,2,0,FALSE,1,8,2.2479478902789896e-4,3271.550794591295
78,52,5,1522796692,9,1,6,2,1,FALSE,1,8,0,3271.550794591295
78,200,3,1522796737,10,1,21,1,0,FALSE,0,8,0,3271.550794591295
78,66,5,1522796737,10,1,7,2,1,TRUE,1,8,0,3271.550794591295
78,273,2,1522796737,10,0,28,2,0,FALSE,1,8,2.3560869587824522e-4,3271.550794591295
78,365,5,1522796737,10,1,36,2,1,FALSE,1,8,0,3271.550794591295
78,124,1,1522796737,10,0,13,3,0,TRUE,1,8,0,3271.550794591295
78,321,2,1522796737,10,0,32,2,0,FALSE,1,8,0,3271.550794591295
78,284,6,1522796779,10,1,29,3,1,FALSE,1,8,0,3271.550794591295
78,20,6,1522796779,10,1,2,3,1,FALSE,1,8,2.730824927591676e-4,3271.550794591295
78,294,4,1522796779,10,0,30,1,1,FALSE,0,8,0,3271.550794591295
78,359,2,1522796779,10,1,35,2,0,FALSE,0,8,0,3271.550794591295
78,139,3,1522796779,10,0,16,1,0,FALSE,1,8,0,3271.550794591295
78,246,1,1522796779,10,0,25,3,0,TRUE,1,8,0,3271.550794591295
78,218,4,1522796799,10,1,23,1,1,FALSE,1,8,0,3271.550794591295
78,171,1,1522796799,10,0,19,3,0,TRUE,1,8,0,3271.550794591295
78,94,6,1522796799,10,1,11,3,1,FALSE,1,8,2.531581478945772e-4,3271.550794591295
78,216,1,1522796799,10,0,22,3,0,FALSE,1,8,0,3271.550794591295
78,309,1,1522796799,10,0,31,3,0,TRUE,1,8,0,3271.550794591295
78,2,6,1522796799,10,1,1,3,1,TRUE,1,8,0,3271.550794591295
78,340,1,1522796877,10,0,34,3,0,FALSE,1,8,0,3271.550794591295
78,233,4,1522796877,10,1,24,1,1,FALSE,1,8,0,3271.550794591295
78,357,2,1522796877,10,1,35,2,0,FALSE,0,8,0,3271.550794591295
78,350,4,1522796877,10,1,35,1,1,FALSE,1,8,0,3271.550794591295
78,91,6,1522796877,10,1,11,3,1,FALSE,1,8,2.730824927594227e-4,3271.550794591295
78,237,4,1522796877,10,1,24,1,1,FALSE,1,8,0,3271.550794591295
78,298,1,1522796919,10,0,30,3,0,FALSE,1,8,0,3271.550794591295
78,141,2,1522796919,10,0,16,2,0,FALSE,1,8,1.9252455608818474e-4,3271.550794591295
78,316,1,1522796919,10,0,32,3,0,FALSE,1,8,0,3271.550794591295
78,322,1,1522796919,10,0,32,3,0,FALSE,1,8,0,3271.550794591295
78,198,4,1522796919,10,1,21,1,1,FALSE,1,8,0,3271.550794591295
78,271,2,1522796919,10,0,28,2,0,FALSE,1,8,0,3271.550794591295
78,367,4,1522796963,10,1,36,1,1,FALSE,1,8,0,3271.550794591295
78,199,3,1522796963,10,1,21,1,0,FALSE,0,8,0,3271.550794591295
78,266,2,1522796963,10,0,28,2,0,FALSE,1,8,0,3271.550794591295
78,291,4,1522796963,10,0,30,1,1,FALSE,0,8,0,3271.550794591295
78,226,4,1522796963,10,1,23,1,1,FALSE,1,8,0,3271.550794591295
78,214,2,1522796963,10,0,22,2,0,FALSE,1,8,0,3271.550794591295
79,130,1,1522698332,1,0,14,3,0,FALSE,1,9,0,3271.550794591295
79,195,6,1522698332,1,1,21,3,1,FALSE,1,9,0.9856630824372761,3271.550794591295
79,26,6,1522698332,1,1,3,3,1,FALSE,1,9,0,3271.550794591295
79,270,1,1522698332,1,0,28,3,0,FALSE,1,9,0,3271.550794591295
79,366,6,1522698332,1,1,36,3,1,FALSE,1,9,0,3271.550794591295
79,55,6,1522698332,1,1,7,3,1,TRUE,1,9,0,3271.550794591295
79,125,1,1522698466,1,0,13,3,0,TRUE,1,9,0,3271.550794591295
79,284,6,1522698466,1,1,29,3,1,FALSE,1,9,0.46535759897828854,3271.550794591295
79,297,1,1522698466,1,0,30,3,0,FALSE,1,9,0,3271.550794591295
79,320,1,1522698466,1,0,32,3,0,FALSE,1,9,0,3271.550794591295
79,72,1,1522698466,1,0,8,3,0,FALSE,1,9,0,3271.550794591295
79,24,6,1522698466,1,1,2,3,1,FALSE,1,9,2.567715643662094e-4,3271.550794591295
79,227,6,1522698650,1,1,23,3,1,FALSE,1,9,0,3271.550794591295
79,148,1,1522698650,1,0,16,3,0,FALSE,1,9,2.0442133791442885e-4,3271.550794591295
79,247,1,1522698650,1,0,25,3,0,TRUE,1,9,0,3271.550794591295
79,332,6,1522698650,1,1,33,3,1,FALSE,1,9,0,3271.550794591295
79,90,1,1522698650,1,1,10,3,0,FALSE,0,9,0,3271.550794591295
79,359,1,1522698650,1,1,35,3,0,FALSE,0,9,0,3271.550794591295
79,186,1,1522698758,1,0,20,3,0,FALSE,1,9,0,3271.550794591295
79,48,6,1522698758,1,1,6,3,1,FALSE,1,9,0,3271.550794591295
79,138,1,1522698758,1,1,15,3,0,FALSE,0,9,0.5029616013071894,3271.550794591295
79,175,1,1522698758,1,0,19,3,0,TRUE,1,9,0,3271.550794591295
79,113,6,1522698758,1,1,12,3,1,FALSE,1,9,0,3271.550794591295
79,91,6,1522698758,1,1,11,3,1,FALSE,1,9,2.730824927588138e-4,3271.550794591295
79,38,6,1522698888,1,1,5,3,1,FALSE,1,9,0,3271.550794591295
79,156,6,1522698888,1,1,17,3,1,FALSE,1,9,0,3271.550794591295
79,207,1,1522698888,1,0,22,3,0,FALSE,1,9,0.6453423120089783,3271.550794591295
79,165,1,1522698888,1,0,18,3,0,FALSE,1,9,0,3271.550794591295
79,311,1,1522698888,1,0,31,3,0,TRUE,1,9,0.2501578282828283,3271.550794591295
79,31,6,1522698888,1,0,4,3,1,FALSE,0,9,0,3271.550794591295
79,239,6,1522699032,1,1,24,3,1,FALSE,1,9,0,3271.550794591295
79,255,6,1522699032,1,0,26,3,1,FALSE,0,9,0.2723311546840961,3271.550794591295
79,84,1,1522699032,1,0,9,3,0,FALSE,1,9,0,3271.550794591295
79,338,1,1522699032,1,0,34,3,0,FALSE,1,9,0.8758758758758756,3271.550794591295
79,7,6,1522699032,1,1,1,3,1,TRUE,1,9,0,3271.550794591295
79,262,1,1522699032,1,1,27,3,0,FALSE,0,9,0.1924001924001928,3271.550794591295
79,29,6,1522699107,2,1,3,3,1,FALSE,1,9,0,3271.550794591295
79,275,1,1522699107,2,0,28,3,0,FALSE,1,9,0,3271.550794591295
79,204,6,1522699107,2,1,21,3,1,FALSE,1,9,0,3271.550794591295
79,367,6,1522699107,2,1,36,3,1,FALSE,1,9,0,3271.550794591295
79,58,6,1522699107,2,1,7,3,1,TRUE,1,9,0,3271.550794591295
79,129,1,1522699107,2,0,14,3,0,FALSE,1,9,0,3271.550794591295
79,278,6,1522699198,2,1,29,3,1,FALSE,1,9,0,3271.550794591295
79,21,6,1522699198,2,1,2,3,1,FALSE,1,9,2.4591306537521555e-4,3271.550794591295
79,321,1,1522699198,2,0,32,3,0,FALSE,1,9,0,3271.550794591295
79,119,1,1522699198,2,0,13,3,0,TRUE,1,9,0,3271.550794591295
79,290,1,1522699198,2,0,30,3,0,FALSE,1,9,0,3271.550794591295
79,68,1,1522699198,2,0,8,3,0,FALSE,1,9,0.21306818181818166,3271.550794591295
79,147,1,1522699273,2,0,16,3,0,FALSE,1,9,2.3268710002322113e-4,3271.550794591295
79,252,1,1522699273,2,0,25,3,0,TRUE,1,9,0,3271.550794591295
79,351,1,1522699273,2,1,35,3,0,FALSE,0,9,0.014651527809422471,3271.550794591295
79,334,6,1522699273,2,1,33,3,1,FALSE,1,9,0,3271.550794591295
79,85,6,1522699273,2,1,10,3,1,FALSE,1,9,0.2042483660130723,3271.550794591295
79,224,6,1522699273,2,1,23,3,1,FALSE,1,9,0,3271.550794591295
79,112,1,1522699367,2,1,12,3,0,FALSE,0,9,0.3182870370370372,3271.550794591295
79,188,1,1522699367,2,0,20,3,0,FALSE,1,9,0,3271.550794591295
79,102,6,1522699367,2,1,11,3,1,FALSE,1,9,2.730824927593689e-4,3271.550794591295
79,134,6,1522699367,2,1,15,3,1,FALSE,1,9,0.16595179738562038,3271.550794591295
79,44,6,1522699367,2,1,6,3,1,FALSE,1,9,0,3271.550794591295
79,173,1,1522699367,2,0,19,3,0,TRUE,1,9,0,3271.550794591295
79,39,6,1522699403,2,1,5,3,1,FALSE,1,9,0,3271.550794591295
79,154,6,1522699403,2,1,17,3,1,FALSE,1,9,0.08960573476702538,3271.550794591295
79,215,1,1522699403,2,0,22,3,0,FALSE,1,9,0.06313131313131293,3271.550794591295
79,160,1,1522699403,2,0,18,3,0,FALSE,1,9,0,3271.550794591295
79,36,1,1522699403,2,0,4,3,0,FALSE,1,9,0,3271.550794591295
79,312,1,1522699403,2,0,31,3,0,TRUE,1,9,0,3271.550794591295
79,6,6,1522699495,2,1,1,3,1,TRUE,1,9,0,3271.550794591295
79,233,6,1522699495,2,1,24,3,1,FALSE,1,9,0,3271.550794591295
79,339,1,1522699495,2,0,34,3,0,FALSE,1,9,0.05952380952380931,3271.550794591295
79,75,1,1522699495,2,0,9,3,0,FALSE,1,9,1.7930776734154108e-4,3271.550794591295
79,259,1,1522699495,2,0,26,3,0,FALSE,1,9,0,3271.550794591295
79,264,6,1522699495,2,1,27,3,1,FALSE,1,9,0.2577861952861953,3271.550794591295
79,365,6,1522699549,3,1,36,3,1,FALSE,1,9,0,3271.550794591295
79,30,6,1522699549,3,1,3,3,1,FALSE,1,9,0.14866405995438253,3271.550794591295
79,56,6,1522699549,3,1,7,3,1,TRUE,1,9,0,3271.550794591295
79,193,6,1522699549,3,1,21,3,1,FALSE,1,9,0,3271.550794591295
79,273,1,1522699549,3,0,28,3,0,FALSE,1,9,0,3271.550794591295
79,127,1,1522699549,3,0,14,3,0,FALSE,1,9,0.29239766081871393,3271.550794591295
79,283,6,1522699604,3,1,29,3,1,FALSE,1,9,0,3271.550794591295
79,322,1,1522699604,3,0,32,3,0,FALSE,1,9,0,3271.550794591295
79,293,1,1522699604,3,0,30,3,0,FALSE,1,9,2.6497382682011406e-4,3271.550794591295
79,15,6,1522699604,3,1,2,3,1,FALSE,1,9,2.53817413905566e-4,3271.550794591295
79,123,1,1522699604,3,0,13,3,0,TRUE,1,9,0.31521815375982026,3271.550794591295
79,69,1,1522699604,3,0,8,3,0,FALSE,1,9,0.3367003367003364,3271.550794591295
79,350,6,1522699689,3,1,35,3,1,FALSE,1,9,0.32738095238095277,3271.550794591295
79,223,6,1522699689,3,1,23,3,1,FALSE,1,9,0,3271.550794591295
79,87,6,1522699689,3,1,10,3,1,FALSE,1,9,0.12021475256769398,3271.550794591295
79,246,1,1522699689,3,0,25,3,0,TRUE,1,9,0,3271.550794591295
79,331,6,1522699689,3,1,33,3,1,FALSE,1,9,0,3271.550794591295
79,141,1,1522699689,3,0,16,3,0,FALSE,1,9,1.925245560889799e-4,3271.550794591295
79,181,1,1522699781,3,0,20,3,0,FALSE,1,9,0,3271.550794591295
79,176,1,1522699781,3,0,19,3,0,TRUE,1,9,0,3271.550794591295
79,108,1,1522699781,3,1,12,3,0,FALSE,0,9,0.25522317188983923,3271.550794591295
79,94,6,1522699781,3,1,11,3,1,FALSE,1,9,0.6517556517556518,3271.550794591295
79,51,6,1522699781,3,1,6,3,1,FALSE,1,9,0,3271.550794591295
79,137,6,1522699781,3,1,15,3,1,FALSE,1,9,0.11261261261261302,3271.550794591295
79,37,6,1522699826,3,1,5,3,1,FALSE,1,9,0,3271.550794591295
79,158,1,1522699826,3,0,18,3,0,FALSE,1,9,0,3271.550794591295
79,35,1,1522699826,3,0,4,3,0,FALSE,1,9,0.22977522977523046,3271.550794591295
79,155,6,1522699826,3,1,17,3,1,FALSE,1,9,2.2631397896200056e-4,3271.550794591295
79,208,1,1522699826,3,0,22,3,0,FALSE,1,9,0.7397102985338284,3271.550794591295
79,303,1,1522699826,3,0,31,3,0,TRUE,1,9,0,3271.550794591295
79,81,1,1522699916,3,0,9,3,0,FALSE,1,9,0.7557189542483655,3271.550794591295
79,263,1,1522699916,3,1,27,3,0,FALSE,0,9,0.30742204655248084,3271.550794591295
79,234,6,1522699916,3,1,24,3,1,FALSE,1,9,0,3271.550794591295
79,253,1,1522699916,3,0,26,3,0,FALSE,1,9,0,3271.550794591295
79,10,6,1522699916,3,1,1,3,1,TRUE,1,9,0,3271.550794591295
79,345,1,1522699916,3,0,34,3,0,FALSE,1,9,0.8758758758758756,3271.550794591295
79,59,6,1522699998,4,1,7,3,1,TRUE,1,9,0,3271.550794591295
79,128,6,1522699998,4,0,14,3,1,FALSE,0,9,0.21981406810035842,3271.550794591295
79,373,6,1522699998,4,1,36,3,1,FALSE,1,9,0,3271.550794591295
79,277,1,1522699998,4,0,28,3,0,FALSE,1,9,0,3271.550794591295
79,28,6,1522699998,4,1,3,3,1,FALSE,1,9,0.1611351611351607,3271.550794591295
79,198,6,1522699998,4,1,21,3,1,FALSE,1,9,0,3271.550794591295
79,325,1,1522700021,4,0,32,3,0,FALSE,1,9,0,3271.550794591295
79,126,1,1522700021,4,0,13,3,0,TRUE,1,9,0,3271.550794591295
79,279,6,1522700021,4,1,29,3,1,FALSE,1,9,0,3271.550794591295
79,295,1,1522700021,4,0,30,3,0,FALSE,1,9,0,3271.550794591295
79,71,1,1522700021,4,0,8,3,0,FALSE,1,9,0,3271.550794591295
79,13,6,1522700021,4,1,2,3,1,FALSE,1,9,2.7770611168431714e-4,3271.550794591295
79,150,1,1522700097,4,0,16,3,0,FALSE,1,9,0.6839225589225585,3271.550794591295
79,360,1,1522700097,4,1,35,3,0,FALSE,0,9,0.3796355498721229,3271.550794591295
79,88,6,1522700097,4,1,10,3,1,FALSE,1,9,0.6349206349206349,3271.550794591295
79,222,6,1522700097,4,1,23,3,1,FALSE,1,9,0,3271.550794591295
79,327,6,1522700097,4,1,33,3,1,FALSE,1,9,0,3271.550794591295
79,243,1,1522700097,4,0,25,3,0,TRUE,1,9,0.8225108225108229,3271.550794591295
79,174,1,1522700164,4,0,19,3,0,TRUE,1,9,0,3271.550794591295
79,100,6,1522700164,4,1,11,3,1,FALSE,1,9,0.5872140522875804,3271.550794591295
79,43,6,1522700164,4,1,6,3,1,FALSE,1,9,0,3271.550794591295
79,114,1,1522700164,4,1,12,3,0,FALSE,0,9,0.16392118863049188,3271.550794591295
79,184,1,1522700164,4,0,20,3,0,FALSE,1,9,0,3271.550794591295
79,135,6,1522700164,4,1,15,3,1,FALSE,1,9,0.16595179738562038,3271.550794591295
79,32,1,1522700229,4,0,4,3,0,FALSE,1,9,0.19510582010582045,3271.550794591295
79,151,1,1522700229,4,1,17,3,0,FALSE,0,9,0.2777777777777768,3271.550794591295
79,213,1,1522700229,4,0,22,3,0,FALSE,1,9,0.7837301587301582,3271.550794591295
79,167,1,1522700229,4,0,18,3,0,FALSE,1,9,0,3271.550794591295
79,40,6,1522700229,4,1,5,3,1,FALSE,1,9,0,3271.550794591295
79,304,1,1522700229,4,0,31,3,0,TRUE,1,9,0,3271.550794591295
79,341,1,1522700288,4,0,34,3,0,FALSE,1,9,0.3246753246753249,3271.550794591295
